rid,weight
5b85980a-5d9f-44f6-b03e-3e2bac9fcabe,1.2599450745765943
5b8599aa-373f-4a53-9451-0c35e264e348,1.0177760043420903
5b859873-d789-4427-a92e-75951cab09dc,1.0071230628443906
5b85996f-52fd-4d07-9b5f-ae315be942ed,1
5b8598fd-c239-42b8-9e96-c8e5e904a652,1.3132139801033957
5b859a3e-20ed-4201-96e5-da659c0a48a1,0.7890868590091306
5b859901-ca42-42b7-8db6-cc9decd18a95,0.9423625134221707
5b8599c0-73b3-45c9-9d60-48cc75f423b8,0.7359479746320173
5b859978-8432-4e5a-9af0-3f1f6021d8b5,0.5656701518590863
5b859844-26a5-4f75-bcfa-250fd91d7dcf,1
5b859887-85c6-45f0-88cc-5e60d06874b2,0.6967731213890216
5b85990e-f7ce-4cb7-b275-9e6edf52a065,0.5656701518590863
5b85990c-8c64-426a-95bb-d2c29a265080,0.5656701518590863
5b859943-ec0c-4679-99d5-b16de5a3318d,0.5656701518590863
5b859939-4051-4042-ad1b-4f852fa1ed1c,0.5656701518590863
5b859b32-1943-4008-82b2-744fa858d8fb,0.5656701518590863
5b859882-98a3-4faa-a50c-e4681ffd2c8b,0.75639954053255
5b85999b-ee92-4c07-9131-0280f0938200,1.188297147780387
5b85997e-1111-44ab-bcc9-f03ee1c204db,0.6061354466214564
5b859949-2b81-4349-9278-4e2f8b833dc7,0.7957225055032343
5b859815-7a00-4752-9d0a-ed352a8c8514,0.5897467282696448
5b859a30-0b7f-4178-88e2-dc366a9207f3,1.2547271249785132
5b85986d-ac16-4b14-8fed-5711ee94f5a0,0.7068632622448909
5b859965-b2b8-4e39-8a84-04d8bbfde61f,1
5b859a4f-38a3-4a4a-ad8c-baaa2fbff9ed,0.6967731213890216
5b8598ad-92a6-4ac9-b065-fc47b4bff8bd,1.3927963960972336
5b85997d-04aa-4cbe-b042-3d5e99f2dcba,1.2547271249785132
5b859992-6ec7-479a-b7b2-d00ef776baa7,0.6570895142935052
5b859a45-a146-499e-89c5-be3e323c058b,2.2626806074363452
5b8598da-09fc-42f0-908c-cc587f2f5f74,1
5b85993d-e3e5-4cae-a567-19c73d95fe97,2.2626806074363452
5b8598a2-d9aa-4f9e-95d2-296dd99cbf31,1.6387664781985174
5b859a66-7c61-4db3-81c9-eb6f5eacb2f9,0.704301690985648
5b859a50-c861-4cbd-967b-560466752916,0.5656701518590863
5b85995a-46f4-4af0-9c95-a31136cdf3ec,1
5b8599df-a189-4fa0-acf7-808eafc321da,1.4618175355609218
5b859a9e-78dd-46d2-89f9-ef4b13dc2a5a,1.3927963960972336
5b8599c1-fce5-4c61-b37f-a09cdb3f25eb,2.2626806074363452
5b8599d4-624f-469e-bdfa-b14621d7802a,0.9168828720254083
5b8599a0-44dd-488f-9416-76bc2d69d854,1.117799846467379
