Type,m_dem_code,Measure,Transformation,value,estimate,se,q2.5,q97.5,median,mean,gt0,lt0,NAs,Nsim
D- vs. D+,u_limitVote,Policy Rank,Squared,0.1,0.3910302070159131,0.03300929805200531,0.3286672195888764,0.45749306488623587,0.39137781312328745,0.3916150467260083,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rank,Squared,0.3,0.4233929905478193,0.034416998000028606,0.360567441955158,0.4933982004953808,0.42486144595863895,0.425822293188261,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rank,Squared,0.5,0.5441033287574746,0.04166597088490315,0.4628693666330876,0.6297396637922028,0.548028490520035,0.54623243432977,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rank,Squared,0.7,0.6375624082756385,0.055293381993967015,0.5223812924282402,0.7484825551314893,0.6381227094922175,0.6384675294288081,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rank,Squared,0.9,0.7540317936501717,0.08373191443597344,0.5684939646997528,0.9037135712032786,0.7578587237835198,0.754910206715658,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Absolute,-0.9,0.1044889043062913,0.07862974789031417,0,0.28364110479632926,0.10121752891094071,0.11118450505235392,0.888,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Absolute,-0.7,0.05508246798231948,0.05801689208873502,0,0.20101322141381264,0.05126462339140207,0.05657912917744407,0.633,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Absolute,-0.5,0.18760270091422865,0.038905717950872436,0.1115064310935378,0.26252635551636505,0.18883228962104723,0.1880095142912057,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Absolute,-0.3,0.23319906002952961,0.03214265917338685,0.1716209009345928,0.29720745401764703,0.23158095498976017,0.2322018962693795,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Absolute,-0.1,0.30168102526961044,0.025905041498685576,0.25107197560903216,0.3545392648055725,0.30204544769721675,0.30185361075574657,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Absolute,0.1,0.40216203191634653,0.02628343849911144,0.3500086589790567,0.4543819344925276,0.4034689211206808,0.4034011207257076,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Absolute,0.3,0.5324676530256682,0.03960261906633017,0.4580323064214259,0.6115647078251164,0.5341832152617938,0.5343905819146738,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Absolute,0.5,0.6697861676215356,0.04525572943484267,0.5780011820269787,0.76073850723361,0.6695318715009604,0.6702916725578935,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Absolute,0.7,0.8060800997551892,0.07841785995198752,0.6361915772032718,0.943321286826939,0.8143034741022761,0.8095578172190352,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Absolute,0.9,0.7712898614950915,0.09978471099677896,0.555141259705434,0.94487713668132,0.7758491812341047,0.7689611397957771,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Squared,-0.9,0.040589641997291426,0.04737610174851985,0,0.16342045332323327,0.041891566919808436,0.047926857124557194,0.678,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Squared,-0.7,0.20564654399114374,0.11455999688146841,0,0.4419171168670444,0.20209318961996117,0.20581799755730937,0.952,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Squared,-0.5,0.2038036841766064,0.03777070010535408,0.12396254271606873,0.2745772587571089,0.20244942256524717,0.20267874457995413,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Squared,-0.3,0.25957569751638665,0.034294515188197164,0.19386905880120486,0.3247222889445839,0.2585656426343158,0.25925190857588915,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Squared,-0.1,0.27454115260066153,0.02501616927031146,0.22857389989787189,0.32437158290901236,0.27437274218815255,0.2747364944380578,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Squared,0.1,0.42200482729540884,0.02614824253838536,0.3713875341162578,0.47304857383712134,0.42302779077077646,0.42277487320086715,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Squared,0.3,0.49735244310487997,0.04055617781398919,0.4247828463494308,0.5800548119359092,0.5002245792906186,0.5011129326649075,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Squared,0.5,0.6987805748908322,0.04556693164325265,0.6092089876603493,0.7894113255045854,0.6980869297124701,0.6983618096293835,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Squared,0.7,0.6617698959420542,0.10223259480385942,0.44640976776020447,0.8474934750662212,0.6667653596878005,0.6639438218744915,1,0,0,1000
D- vs. D+,u_limitVote,Policy Rating,Squared,0.9,0.8531974629297275,0.07327007724198535,0.6930710985303845,0.970327403984183,0.8606243063432406,0.8522859677959669,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Absolute,-0.9,0,0,0,0,0,0,0,0,2,1000
D- vs. D+,u_limitVote,Spatial Distance,Absolute,-0.7,0.24831457629213885,0.10667467666416923,0.0515361163925197,0.478643766027381,0.24653224233415155,0.2498449345559958,0.995,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Absolute,-0.5,0.2519167395282001,0.05058679550214436,0.15367759883848678,0.3459537023375661,0.25435008850450697,0.25212389335365565,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Absolute,-0.3,0.3129624362796077,0.03861520177774852,0.23772004248627862,0.3896319971721948,0.31340769636741883,0.3148503952133189,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Absolute,-0.1,0.3255781072307712,0.02295045066302457,0.28180858567385864,0.37002791470727914,0.3246454130338696,0.3251838342665508,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Absolute,0.1,0.42315173465953426,0.02504360644803411,0.37422777255412026,0.47082267819532087,0.42358511843886415,0.42386956648341984,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Absolute,0.3,0.43889759267612405,0.042589927771386135,0.35986906571249905,0.5251343404710573,0.44351834505049625,0.4425353453258058,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Absolute,0.5,0.5388943687876183,0.05887449815711559,0.42323769494407154,0.6516833093914255,0.5381131150359993,0.541072813159688,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Absolute,0.7,0.6974115058614219,0.09094046406132883,0.5186186651183294,0.8698879856266115,0.7004612036044042,0.6987309183594046,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Absolute,0.9,0.8371321265283891,0.1951945484724518,0.32193625334387715,1,0.8542886505289949,0.8183567517699994,0.9879032258064516,0,8,1000
D- vs. D+,u_limitVote,Spatial Distance,Squared,-0.9,0,0,0,0,0,0,0,0,3,1000
D- vs. D+,u_limitVote,Spatial Distance,Squared,-0.7,0.3204998530438812,0.11682602038117978,0.08803409786594386,0.5443871849405757,0.31138854840757935,0.3141526552419503,0.995,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Squared,-0.5,0.1885332070638468,0.045177818697165056,0.10340612009564808,0.28346271888498686,0.18893148336657117,0.1887438974461553,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Squared,-0.3,0.3020940873122947,0.03466486857789803,0.24124527891565928,0.3692626001083644,0.3010946670278258,0.30222161539861564,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Squared,-0.1,0.25995556140031645,0.022352450415627032,0.21910743093550256,0.30601167917082867,0.25974214112825705,0.26018268270232303,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Squared,0.1,0.44401047085291284,0.025911205044641752,0.3955955318239772,0.496435407559474,0.4444908378270236,0.4454292757476741,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Squared,0.3,0.5915834717413918,0.034708810123533565,0.5282346814377723,0.6621951588417778,0.5931327891054521,0.5936713824651519,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Squared,0.5,0.5596442149186875,0.052698554940239194,0.451964325616092,0.6611235449438864,0.5601430074477429,0.56170122886721785,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Squared,0.7,0.6990581937829651,0.12416877000317329,0.41927325627052464,0.9150743702820328,0.7057346757504736,0.694926568323757,1,0,0,1000
D- vs. D+,u_limitVote,Spatial Distance,Squared,0.9,0.466489651601891,0.28001238549494156,0,1,0.466489651601891,0.46852669964274013,0.8808553971486762,0,18,1000
V- vs. D+,v_affair,Party/Policy Bundle,Absolute,-0.9,0.059752911528392884,0.047780328607217336,0,0.1846731259769744,0.05636149513747166,0.06453412070959619,0.885,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Absolute,-0.7,0.2163019396327637,0.0881995168411358,0.05672896806138002,0.3990858514732692,0.2052016327217547,0.21341149312414903,0.996,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Absolute,-0.5,0.13067701730273484,0.04510042043664389,0.047632643256810735,0.217425705947649,0.12600901147428573,0.1288041289706472,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Absolute,-0.3,0.2039217598068601,0.03981797351325069,0.13005216037156808,0.28543140677756407,0.20308005137439294,0.20414461988420995,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Absolute,-0.1,0.30159016648546033,0.027434813563156853,0.24886064479586054,0.35853858847275794,0.3018345245208056,0.3023913891781698,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Absolute,0.1,0.34728800006850047,0.028737250579636858,0.293930938204791,0.4046484189673781,0.3459501531534863,0.3477008104626347,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Absolute,0.3,0.45866379999746526,0.05746187519054402,0.34598850404107384,0.5668617886362588,0.46246014783504485,0.46006081875861954,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Absolute,0.5,0.4861953871200898,0.06656269599159644,0.36037077022999886,0.6278706061544315,0.4900281188270712,0.4903639325186354,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Absolute,0.7,0.6638505207706268,0.09484030097613341,0.46466130008958706,0.8337769050684468,0.6598927775969912,0.6590914588142532,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Absolute,0.9,0.8163889641447755,0.10942560998083277,0.5912948604008275,1,0.8227759383065387,0.821258186709038,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Squared,-0.9,0.05995678286777532,0.0386545215628007,0,0.1487522237294609,0.059015906138229594,0.063959502223836,0.954,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Squared,-0.7,0.0631651805103964,0.060188840797608854,0,0.1985547109886791,0.059626687061136496,0.06165020058816957,0.641,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Squared,-0.5,0.3033496462595812,0.06934001053030359,0.16610072493619712,0.4385511559487295,0.3021118583364485,0.3007924933712416,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Squared,-0.3,0.19084366582577042,0.03913028671037776,0.11649817697709806,0.27372066524743305,0.18888263949156198,0.1911013748309305,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Squared,-0.1,0.28965820227467326,0.026697636069568768,0.2392259533047721,0.3437176017415728,0.2895919346979775,0.2901765797853307,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Squared,0.1,0.3773272807457583,0.028532558876690196,0.3244966745199808,0.43341059569620377,0.37710625215541244,0.3775799846734949,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Squared,0.3,0.3529189481890627,0.053758447934669606,0.25048500451269007,0.4547474142658006,0.3546428415157332,0.35538387609994815,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Squared,0.5,0.5721610110564813,0.0774588636181033,0.423879910049694,0.721963227462695,0.5739185197589538,0.5725974118767685,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Squared,0.7,0.5407258958238441,0.0896086490937634,0.3712674596083789,0.7159671980167702,0.5423598584621091,0.5439128431732373,1,0,0,1000
V- vs. D+,v_affair,Party/Policy Bundle,Squared,0.9,0.7452029420997138,0.08779919358449594,0.5663243793649951,0.9127370488467947,0.7492637664270069,0.7463217969642874,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Absolute,-0.9,0.14083152130400658,0.08256129985734538,0,0.32060971607594957,0.13446283998956704,0.14279049555485532,0.937,0,0,1000
V- vs. D+,v_affair,Policy Rank,Absolute,-0.7,0.08916545429270431,0.035807666423850665,0.028308451379397963,0.16756322158398437,0.0873805552142021,0.0898607700447511,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Absolute,-0.5,0.20585832398493714,0.03805209973483608,0.13759081199066772,0.2852112314128371,0.20576467257579256,0.2070038893247061,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Absolute,-0.3,0.23007996524412888,0.03348125164736499,0.16636712245972082,0.2983840888853599,0.2271357156270972,0.22977323209900644,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Absolute,-0.1,0.3049300725193566,0.02569522053638221,0.2558232856155781,0.3554477666924508,0.3064888035869474,0.3060410299871244,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Absolute,0.1,0.35737696901982635,0.026338796170354235,0.3065210003648858,0.4045197975824789,0.3573852507162717,0.35658149182440113,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Absolute,0.3,0.437590554831154,0.037867909898474335,0.3628257130411266,0.5108634076887781,0.4371768992136689,0.4362322690816171,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Absolute,0.5,0.5551965585391777,0.04953537208083799,0.4623228463262589,0.6545504470058043,0.5560477555897659,0.5565987675172143,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Absolute,0.7,0.4708204324755529,0.07037982255425745,0.3303735317349067,0.6037976208923794,0.47124161267455356,0.4729393188488149,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Absolute,0.9,0.5397192108510978,0.09218233025123823,0.3623783618715,0.7292206010652549,0.5422984843884522,0.5414660853897353,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Squared,-0.9,0.06782547652486713,0.050878562317778056,0,0.1912401927352421,0.0629733424258274,0.06977922773678549,0.86,0,0,1000
V- vs. D+,v_affair,Policy Rank,Squared,-0.7,0.11753369497418044,0.038404396467543324,0.05307207274577589,0.20649597327980412,0.11821369133596693,0.12022846762552339,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Squared,-0.5,0.22391390572426798,0.03542377097666181,0.15383583849341376,0.2981266064224079,0.22268290924214124,0.22425133056951502,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Squared,-0.3,0.2789058089357686,0.029685816407214023,0.22211299349322347,0.33605774174601144,0.2773321669436424,0.2786187430339656,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Squared,-0.1,0.31327747657402805,0.03055527180790897,0.2558399617718606,0.37550364491838295,0.31317250680029424,0.3141986857010995,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Squared,0.1,0.31771645656757264,0.02963670954478527,0.25898803005766036,0.37408324884264654,0.316284059497076,0.3170041776779872,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Squared,0.3,0.39578457972192155,0.03395753565039688,0.3301401684403601,0.46239806755322066,0.39462201427613897,0.3954690347885306,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Squared,0.5,0.5122678775550844,0.040657295476791845,0.43222623948437716,0.5970226240900449,0.5121777345942407,0.512764166178877,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Squared,0.7,0.5556201157999512,0.060840571872064826,0.44290656533190126,0.6691136868689358,0.5561977539652586,0.5566269684359406,1,0,0,1000
V- vs. D+,v_affair,Policy Rank,Squared,0.9,0.5825125786565036,0.11358552188818079,0.351999611626577,0.807624988494858,0.586021695574535,0.5860816004301984,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Absolute,-0.9,0.037960610481485496,0.04173889919864615,0,0.142443609151569,0.03377389597412373,0.03878750825644094,0.604,0,0,1000
V- vs. D+,v_affair,Policy Rating,Absolute,-0.7,0,0,0,0,0,0,0,0,0,1000
V- vs. D+,v_affair,Policy Rating,Absolute,-0.5,0.13942833454837877,0.03244434948826589,0.08381481485656708,0.20481497425280226,0.1378152439648258,0.13918974603126724,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Absolute,-0.3,0.19956485928512652,0.029992288076767917,0.14541518639175913,0.2608635544287085,0.19865269927106757,0.19895984037873138,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Absolute,-0.1,0.30981041418955024,0.02524737302009249,0.2600236142098543,0.3586639153113789,0.3114077643882315,0.31059416491622927,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Absolute,0.1,0.3520006022488759,0.02477034629785578,0.3034027301678447,0.40015624236551584,0.352635382898879,0.3521096494123234,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Absolute,0.3,0.4596751263690203,0.037905324675806554,0.3836331198230942,0.5307334753968118,0.46220290670807934,0.4602641828444228,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Absolute,0.5,0.5484386191575094,0.04888557810125597,0.4591921036750901,0.6472586383854574,0.5482340614292791,0.548953402695444,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Absolute,0.7,0.6142144660724302,0.12074229732188593,0.377894469429428,0.8439546890795157,0.6206863587537306,0.6181860508139029,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Absolute,0.9,0.7797586794790285,0.09931832632828484,0.5763681476279522,0.9599652129465359,0.784537307716966,0.7838646888694256,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Squared,-0.9,0,0,0,0,0,0,0,0,0,1000
V- vs. D+,v_affair,Policy Rating,Squared,-0.7,0.02093946791762274,0.022973657286074787,0,0.07385563066533922,0.019338043904102546,0.021179971841502273,0.604,0,0,1000
V- vs. D+,v_affair,Policy Rating,Squared,-0.5,0.1495916518801252,0.03217396376645681,0.09498420423177305,0.2182598661585267,0.14777529256875455,0.14975918273291974,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Squared,-0.3,0.22571961308392655,0.035241530588512475,0.15808529981540007,0.2956007712548763,0.22442073050572475,0.22512251410083925,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Squared,-0.1,0.30538104682890926,0.024547519369480377,0.25739861295373223,0.3513181975628713,0.30625597401304583,0.30573555792206936,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Squared,0.1,0.3496144352263507,0.023355064442175402,0.30330951747082513,0.39506961632083903,0.34939009375687574,0.3497792161193456,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Squared,0.3,0.45085247143555074,0.03953910473331682,0.3745655396333625,0.5293600269398735,0.4498122941639241,0.45151501197429483,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Squared,0.5,0.5401419530360666,0.04984108968980811,0.43984920252171755,0.635410767177345,0.5410563992694486,0.5403561975082527,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Squared,0.7,0.585756187793872,0.13443319623297834,0.33636394185192614,0.8502163226313276,0.5964125938068203,0.5933171155683731,1,0,0,1000
V- vs. D+,v_affair,Policy Rating,Squared,0.9,0.8166266199088291,0.08947867786368859,0.6333680777915505,0.9801452834245837,0.8236836432887946,0.8191889088349794,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Absolute,-0.9,0,0,0,0,0,0,0,0,17,1000
V- vs. D+,v_affair,Spatial Distance,Absolute,-0.7,0.17706762084877206,0.06844370738061163,0.05387491839200063,0.32799071108694283,0.1725660633974096,0.1770004078614316,0.999,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Absolute,-0.5,0.27633978533781045,0.057295471910284446,0.16767193368658542,0.3955465376335882,0.278268715395093,0.27905093090039396,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Absolute,-0.3,0.2245495820710652,0.03382760627661632,0.15784913447394616,0.2927698739440351,0.22195179642034546,0.22384226525055773,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Absolute,-0.1,0.28487448881508404,0.02242009250046304,0.24256071859184308,0.32974361703107696,0.28544292946920685,0.2852311226738985,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Absolute,0.1,0.3764852570549812,0.023082979136941847,0.33226178428067477,0.418902110058452,0.37636571951291203,0.3761820631819776,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Absolute,0.3,0.430167464956089,0.041084863433932695,0.3462058032110831,0.5131915065668047,0.4283182423627384,0.42799983275815284,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Absolute,0.5,0.4260442966751668,0.060757637580757376,0.31260997905830623,0.5474924464143545,0.42690647278466054,0.4289217447574355,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Absolute,0.7,0.7318945521869975,0.09028431064301427,0.5243199424377529,0.882776271228863,0.7296740333059596,0.7276365612768532,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Absolute,0.9,0.3576566968822275,0.25702711542746837,0,1,0.344524250320676,0.36574175696694006,0.8607467204843592,0,9,1000
V- vs. D+,v_affair,Spatial Distance,Squared,-0.9,0.16424298537874318,0.17664865315037767,0,0.5931027205946952,0.1490007624749623,0.16848483717109505,0.6306306306306306,0,1,1000
V- vs. D+,v_affair,Spatial Distance,Squared,-0.7,0.16137430767078828,0.08311430123318689,0.0313040957655452,0.3401776265967791,0.1545719076548211,0.16443681821142184,0.982,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Squared,-0.5,0.23864506732368515,0.05118162042464543,0.13983972625638658,0.3381223888297243,0.235617322320763,0.23774875769168743,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Squared,-0.3,0.21804501572826807,0.029438611445539775,0.16032912862539778,0.2773987378761929,0.2181300664850403,0.21900419932999124,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Squared,-0.1,0.25501974213905887,0.022457519992711266,0.2127075246159889,0.3004081488458227,0.2542930904123283,0.2549502382802013,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Squared,0.1,0.3812828292722054,0.02562373564458095,0.3321478364511439,0.43249546321052157,0.38209970725228914,0.3817374449231941,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Squared,0.3,0.4838103695189003,0.034611336617421114,0.4190933475185171,0.5530660331565658,0.48333672911422,0.4838581663612462,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Squared,0.5,0.5401727078125634,0.058967022193938984,0.4273265564410769,0.654842365564726,0.5351532615440682,0.5383951248941251,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Squared,0.7,0.5211559438840861,0.13581652744184006,0.2563733256544386,0.793709210364402,0.5218867790279538,0.5212593420022678,1,0,0,1000
V- vs. D+,v_affair,Spatial Distance,Squared,0.9,1,0,1,1,1,1,1,0,382,1000
V- vs. D+,v_tax,Party/Policy Bundle,Absolute,-0.9,0.06928824492589025,0.04801241415790993,0,0.1861802279312306,0.06448348848960614,0.07044610286699533,0.88,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Absolute,-0.7,0.05480727502954849,0.03169735973347181,0,0.12483118479782863,0.05017920152767902,0.05325912487678235,0.936,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Absolute,-0.5,0.13261969518280287,0.044721761458581956,0.053081135928645766,0.2271071046823691,0.1302467609238716,0.13356369109900307,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Absolute,-0.3,0.18808361066205082,0.04327998984714292,0.10848592424334758,0.2727204249843966,0.1886709596981133,0.1896755318185816,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Absolute,-0.1,0.2971260988478302,0.026511501182769393,0.2464171296794872,0.3517353822693102,0.29787204882069485,0.29804970539234565,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Absolute,0.1,0.2508389594155386,0.024574443151902686,0.20342101896253093,0.29800017435467785,0.2517592380438428,0.2514899390571731,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Absolute,0.3,0.3931179843012248,0.04814577385259461,0.2982750742202019,0.48469402672759115,0.38866260644792683,0.3902162611290096,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Absolute,0.5,0.46576009891227393,0.06782019063791776,0.3368742408953305,0.6099851395534985,0.4679905611095504,0.46711747852073793,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Absolute,0.7,0.5187199802285453,0.07953289573634592,0.3691321547956188,0.6771232398655361,0.5231064039263753,0.5220630605784111,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Absolute,0.9,0.6927025577352545,0.10121082828245223,0.48218992380287795,0.8767360898407272,0.6922570766216714,0.6901429609067908,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Squared,-0.9,0.05861702857934763,0.03587420631973792,0,0.1392255088100218,0.05403840501584982,0.058926297886804056,0.951,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Squared,-0.7,0.1826972097423599,0.06695233166765784,0.0675988362489296,0.32176648880578373,0.18049849516009708,0.18388034599644038,0.998,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Squared,-0.5,0.16060340254071695,0.05695938040113276,0.05856729323056642,0.2813647169710725,0.15759511521727143,0.16036679941320253,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Squared,-0.3,0.15760910273194398,0.04125087875144045,0.08289978219156001,0.24628099833179073,0.15623402677934156,0.15853558876617088,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Squared,-0.1,0.28742205355143485,0.025909954411061926,0.23867381184920225,0.34261654179058704,0.28845420853525217,0.2881163713500215,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Squared,0.1,0.26970159013619616,0.024651772609614063,0.22216698101026106,0.3164567492906892,0.26986623019634065,0.2697893227282649,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Squared,0.3,0.3130964532451411,0.04978912816892197,0.22135375913356406,0.41657186014710007,0.31328754694935157,0.3147670515676634,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Squared,0.5,0.38710185720520257,0.06790780801905061,0.25464258327843325,0.5272791830010238,0.38574629455716225,0.3855073438197659,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Squared,0.7,0.6671002354479579,0.07463675680386807,0.5163668058565767,0.8137300759259517,0.6729506130197893,0.6684495887781939,1,0,0,1000
V- vs. D+,v_tax,Party/Policy Bundle,Squared,0.9,0.6407678014070662,0.09175663520269985,0.46331323565562044,0.8106998691433687,0.639714706262935,0.6377203172714797,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Absolute,-0.9,0.1051372447744658,0.0794805843960086,0,0.2831883722022635,0.09346787506683368,0.09986064803023308,0.858,0,0,1000
V- vs. D+,v_tax,Policy Rank,Absolute,-0.7,0.1728076399964269,0.05057886752799207,0.08722155078076149,0.2861434399608273,0.16954582317686995,0.17502983265013514,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Absolute,-0.5,0.1818409746589259,0.037585435529612694,0.11907490349915317,0.26377461392496526,0.18373190769216452,0.18502579245470638,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Absolute,-0.3,0.2198288969870403,0.033420464615832354,0.15939200911192028,0.28563677259070486,0.21981502417190807,0.22022611414033222,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Absolute,-0.1,0.25355325490689784,0.02330503568483637,0.2106481315135449,0.3006608885348079,0.25450228487963306,0.25473536259886775,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Absolute,0.1,0.25529870928432163,0.02346260581883642,0.20846415611183647,0.3008519281376881,0.25648073776458774,0.25548112157184527,1,0,0,1000
V- vs. D+,v_tax,Policy Rank,Absolute,0.3,0.389700964673112,0.04125627436288647,0.30762055430786767,0.46746305001809507,0.3865387514407985,0.38729255235758026,1,0,0,1000
