"","V1","V2"
"9674",9014667,8
"9675",9015000,11
"9676",9015368,12
"9677",9015977,3
"9678",9020199,0
"9679",9020914,2
"9680",9023885,2
"9681",9023939,7
"9682",9025490,6
"9683",9026492,16
"9684",9027489,1
"9685",9028654,10
"9686",9030090,12
"9687",9030164,5
"9688",9032299,16
"9689",9033708,4
"9690",9036518,6
"9691",9037020,1
"9692",9039108,12
"9693",9040248,3
"9694",9041298,8
"9695",9043040,13
"9696",9044255,8
"9697",9046391,14
"9698",9046715,17
"9699",9047870,14
"9700",9049147,3
"9701",9051023,1
"9702",9052995,13
"9703",9053022,1
"9704",9053098,11
"9705",9055464,1
"9706",9056080,14
"9707",9056183,6
"9708",9056314,18
"9709",9056718,7
"9710",9058150,5
"9711",9061094,3
"9712",9061362,3
"9713",9061573,1
"9714",9063051,7
"9715",9063196,6
"9716",9063747,20
"9717",9065083,7
"9718",9065564,14
"9719",9065611,26
"9720",9066039,12
"9721",9066268,7
"9722",9070469,5
"9723",9071080,14
"9724",9072116,12
"9725",9074352,3
"9726",9078801,10
"9727",9078804,2
"9728",9080331,3
"9729",9081984,13
"9730",9082152,25
"9731",9082827,10
"9732",9084927,8
"9733",9085135,5
"9734",9085655,2
"9735",9085831,1
"9736",9086058,5
"9737",9086361,2
"9738",9086595,0
"9739",9086813,0
"9740",9087486,0
"9741",9087516,19
"9742",9088037,3
"9743",945783,13
"9744",946281,19
"9745",946697,2
"9746",946920,10
"9747",947289,0
"9748",947509,12
"9749",950820,12
"9750",955361,7
"9751",956307,8
"9752",956426,1
"9753",960133,3
"9754",960812,8
"9755",961988,19
"9756",964150,2
"9757",965064,10
"9758",970108,3
"9759",973758,16
"9760",973831,5
"9761",977012,15
"9762",979852,2
"9763",9088187,20
"9764",9089825,10
"9765",9091134,1
"9766",9092162,12
"9767",9092163,1
"9768",9092619,3
"9769",9093012,12
"9770",9094226,2
"9771",9094487,4
"9772",9094777,4
"9773",9095707,14
"9774",9096023,3
"9775",9096723,1
"9776",9096821,1
"9777",9097849,5
"9778",9097964,3
"9779",9098458,1
"9780",9099001,0
"9781",9099403,4
"9782",9099495,2
"9783",9100195,29
"9784",9103001,6
"9785",9103269,1
"9786",9104027,8
"9787",9104253,0
"9788",9104321,2
"9789",9105047,0
"9790",9105464,3
"9791",9105646,0
"9792",9106790,1
"9793",9107266,1
"9794",9107946,4
"9795",9108107,0
"9796",9109221,4
"9797",9109822,2
"9798",9109872,2
"9799",9110978,3
"9800",9111019,8
"9801",9111578,8
"9802",9111651,16
"9803",9113106,0
"9804",9113498,12
"9805",9114147,6
"9806",9115742,2
"9807",9117256,1
"9808",9118145,13
"9809",9118580,6
"9810",9119367,11
"9811",9120381,1
"9812",9120396,3
"9813",9121176,2
"9814",9121480,3
"9815",9121590,4
"9816",9122809,4
"9817",9123548,0
"9818",9123782,2
"9819",9124125,0
"9820",9124375,6
"9821",9124515,1
"9822",9124680,9
"9823",9125535,1
"9824",9126107,13
"9825",9127398,9
"9826",9128142,0
"9827",9128722,2
"9828",9129545,10
"9829",9129606,6
"9830",9130232,57
"9831",9132196,1
"9832",9132393,8
"9833",9132445,62
"9834",9134662,4
"9835",9134736,1
"9836",9135255,1
"9837",9135998,0
"9838",9136536,4
"9839",9136748,6
"9840",9138514,5
"9841",9139785,0
"9842",9140965,21
"9843",9141838,1
"9844",9142713,2
"9845",9143017,4
"9846",9143801,3
"9847",9144843,0
"9848",9145713,9
"9849",9146722,3
"9850",9148382,8
"9851",9148600,0
"9852",9149255,7
"9853",9151526,26
"9854",9152278,0
"9855",9152566,9
"9856",9153706,1
"9857",9154555,11
"9858",9155193,0
"9859",9156087,4
"9860",9156837,1
"9861",9157891,7
"9862",9158315,12
"9863",9165444,2
"9864",9166966,17
"9865",9168222,1
"9866",9168954,16
"9867",9169950,15
"9868",9175212,5
"9869",9175336,3
"9870",9175509,3
"9871",9177414,3
"9872",9178948,12
"9873",9179234,7
"9874",9180732,5
"9875",9181736,7
"9876",9181848,4
"9877",9182442,8
"9878",9183426,3
"9879",9183871,0
"9880",9185951,5
"9881",9186686,3
"9882",9187444,14
"9883",9187751,3
"9884",9188118,4
"9885",9190511,3
"9886",9192318,13
"9887",9197858,4
"9888",9198495,2
"9889",9200302,0
"9890",9200923,1
"9891",9201410,6
"9892",9203386,0
"9893",9204725,1
"9894",9208093,4
"9895",9208275,6
"9896",9209523,8
"9897",9210973,10
"9898",9211516,9
"9899",9212080,3
"9900",9212444,3
"9901",9212839,2
"9902",9214299,1
"9903",9214945,5
"9904",9215076,1
"9905",9215347,0
"9906",9218068,3
"9907",9219099,11
"9908",9219148,4
"9909",9219373,6
"9910",9220007,5
"9911",9220036,1
"9912",9220890,3
"9913",9221644,1
"9914",9222359,4
"9915",9222579,2
"9916",9223976,2
"9917",9224550,3
"9918",9227776,1
"9919",9228099,16
"9920",9229927,2
"9921",9230966,8
"9922",9232481,2
"9923",9232540,3
"9924",9234650,7
"9925",9237315,11
"9926",9237572,14
"9927",9237790,1
"9928",9239037,3
"9929",9239810,2
"9930",9240083,5
"9931",9240619,8
"9932",9242215,4
"9933",9242723,0
"9934",9243157,1
"9935",9243815,6
"9936",9245791,6
"9937",9249897,3
"9938",9250132,1
"9939",9251837,0
"9940",9253188,9
"9941",9254029,8
"9942",9255042,2
"9943",9257573,3
"9944",9258761,14
"9945",9259064,8
"9946",9260337,0
"9947",9260810,5
"9948",9266409,3
"9949",9268286,5
"9950",9269445,7
"9951",9272341,0
"9952",9273660,0
"9953",9273812,4
"9954",9274197,2
"9955",9274728,3
"9956",9275046,2
"9957",9275141,0
"9958",9275445,1
"9959",9278179,0
"9960",9278735,8
"9961",9279332,0
"9962",9280379,15
"9963",982248,5
"9964",985463,2
"9965",985758,5
"9966",989679,7
"9967",994252,0
"9968",996499,8
"9969",998844,13
"9970",999647,6
"9971",1000056,18
"9972",1001246,3
"9973",1005282,5
"9974",1006355,0
"9975",1006979,5
"9976",1009607,15
"9977",1011619,22
"9978",1016561,3
"9979",1018649,1
"9980",1020120,16
"9981",1030395,0
"9982",1035359,23
"9983",9280904,8
"9984",9282075,13
"9985",9282903,1
"9986",9282964,5
"9987",9283639,2
"9988",9283760,5
"9989",9284704,4
"9990",9285275,4
"9991",9285925,3
"9992",9286010,2
"9993",9286277,10
"9994",9291750,3
"9995",9293179,7
"9996",9293258,10
"9997",9293555,5
"9998",9295603,1
"9999",9295661,9
"10000",9297252,0
"10001",9303066,1
"10002",9304906,1
"10003",9304928,5
"10004",9309614,15
"10005",9311674,2
"10006",9313615,6
"10007",9314871,4
"10008",9316366,6
"10009",9317002,0
"10010",9317983,8
"10011",9321290,3
"10012",9323210,6
"10013",9323691,1
"10014",9324467,1
"10015",9327402,19
"10016",9327441,1
"10017",9327442,2
"10018",9327651,0
"10019",9327736,0
"10020",9327885,3
"10021",9328611,10
"10022",9332097,1
"10023",9332456,8
"10024",9333237,15
"10025",9333565,4
"10026",9336756,0
"10027",9336762,15
"10028",9337482,18
"10029",9338013,10
"10030",9338667,0
"10031",9341699,12
"10032",9341888,6
"10033",9343575,2
"10034",9343638,3
"10035",9343998,7
"10036",9344336,7
"10037",9345643,8
"10038",9346591,2
"10039",9348809,10
"10040",9349078,9
"10041",9351052,27
"10042",9351120,3
"10043",9351432,0
"10044",9351971,2
"10045",9352223,12
"10046",9354248,18
"10047",9356302,11
"10048",9356434,13
"10049",9357714,9
"10050",9358185,0
"10051",9359927,4
"10052",9360574,5
"10053",9362509,2
"10054",9363115,11
"10055",9363667,4
"10056",9364353,1
"10057",9364792,4
"10058",9365858,6
"10059",9367053,5
"10060",9367411,0
"10061",9368062,11
"10062",9370129,2
"10063",9370435,5
"10064",9370499,7
"10065",9371154,6
"10066",9371378,10
"10067",9372059,2
"10068",9372568,2
"10069",9373375,6
"10070",9373770,23
"10071",9377619,4
"10072",9378064,8
"10073",9378399,4
"10074",9378899,16
"10075",9378995,8
"10076",9379848,7
"10077",9381993,7
"10078",9383723,16
"10079",9383774,9
"10080",9383858,2
"10081",9386670,1
"10082",9387927,7
"10083",9389248,10
"10084",9391069,11
"10085",9392096,3
"10086",9392119,11
"10087",9392788,9
"10088",9393440,6
"10089",9397593,2
"10090",9399054,14
"10091",9404093,2
"10092",9404537,10
"10093",9404836,4
"10094",9409156,2
"10095",9409417,6
"10096",9409495,17
"10097",9409554,12
"10098",9409567,29
"10099",9409694,1
"10100",9409715,16
"10101",9410520,14
"10102",9414761,7
"10103",9415126,6
"10104",9415759,9
"10105",9416434,4
"10106",9417656,6
"10107",9421912,3
"10108",9422709,1
"10109",9423756,2
"10110",9426180,11
"10111",9426677,28
"10112",9426988,1
"10113",9427198,7
"10114",9427743,2
"10115",9428081,5
"10116",9429461,10
"10117",9429495,8
"10118",9429520,16
"10119",9431036,10
"10120",9431341,4
"10121",9436914,3
"10122",9438305,13
"10123",9438702,5
"10124",9440607,9
"10125",9440695,4
"10126",9441528,9
"10127",9442327,8
"10128",9443252,2
"10129",9444256,13
"10130",9444511,11
"10131",9444695,15
"10132",9444773,8
"10133",9445396,1
"10134",9445674,13
"10135",9445807,12
"10136",9446425,5
"10137",9446827,12
"10138",9447150,3
"10139",9447167,4
"10140",9447543,0
"10141",9447743,2
"10142",9448918,1
"10143",9448920,2
"10144",9448945,2
"10145",9452049,4
"10146",9455421,9
"10147",9456484,4
"10148",9456686,1
"10149",9458938,3
"10150",9459479,7
"10151",9459738,14
"10152",9466082,10
"10153",9467449,3
"10154",9470091,7
"10155",9471109,9
"10156",9471719,7
"10157",9473361,5
"10158",9473511,5
"10159",9473810,13
"10160",9476593,3
"10161",9476618,4
"10162",9477886,7
"10163",9480268,3
"10164",9480912,12
"10165",9482596,6
"10166",9483289,5
"10167",9485150,17
"10168",9486625,5
"10169",9487398,0
"10170",9488155,1
"10171",9490601,3
"10172",9491233,13
"10173",9491488,20
"10174",9492602,0
"10175",9492963,10
"10176",9495471,9
"10177",9495821,7
"10178",9498942,4
"10179",9499297,5
"10180",9502317,0
"10181",9502699,5
"10182",9502716,5
"10183",1036777,7
"10184",1039000,9
"10185",1040620,41
"10186",1042657,2
"10187",1044538,4
"10188",1044863,0
"10189",1045286,1
"10190",1045528,28
"10191",1046556,3
"10192",1046695,3
"10193",1046779,7
"10194",1046858,4
"10195",1048112,11
"10196",1048698,3
"10197",1050802,12
"10198",1054484,8
"10199",1054712,2
"10200",1055424,7
"10201",1055589,14
"10202",1056012,9
"10203",9506651,4
"10204",9508221,11
"10205",9508424,3
"10206",9509203,0
"10207",9511808,11
"10208",9512923,4
"10209",9512992,6
"10210",9514967,21
"10211",9518271,4
"10212",9518404,7
"10213",9518588,4
"10214",9518836,1
"10215",9519203,8
"10216",9519441,11
"10217",9519577,12
"10218",9520226,16
"10219",9520493,27
"10220",9520796,6
"10221",9521001,5
"10222",9522360,14
"10223",9523467,20
"10224",9524618,17
"10225",9524810,8
"10226",9525085,7
"10227",9525813,1
"10228",9527569,5
"10229",9527734,7
"10230",9528876,12
"10231",9529129,14
"10232",9529278,14
"10233",9530000,6
"10234",9530516,2
"10235",9530692,10
"10236",9531560,11
"10237",9533596,3
"10238",9533998,13
"10239",9534557,9
"10240",9538088,8
"10241",9538467,8
"10242",9539020,10
"10243",9539148,15
"10244",9539932,0
"10245",9541295,14
"10246",9543088,1
"10247",9543948,10
"10248",9544401,17
"10249",9545042,13
"10250",9546796,1
"10251",9547511,2
"10252",9547852,9
"10253",9547976,4
"10254",9549226,3
"10255",9550458,3
"10256",9551288,1
"10257",9551894,16
"10258",9553514,3
"10259",9555623,6
"10260",9556039,0
"10261",9556304,11
"10262",9557005,11
"10263",9557992,7
"10264",9558334,22
"10265",9558798,24
"10266",9558844,1
"10267",9559647,14
"10268",9559739,14
"10269",9560489,13
"10270",9562269,16
"10271",9562298,8
"10272",9563153,7
"10273",9566767,13
"10274",9566775,0
"10275",9567364,5
"10276",9568038,17
"10277",9569528,4
"10278",9569716,7
"10279",9570284,5
"10280",9570499,4
"10281",9571517,7
"10282",9571619,7
"10283",9571820,15
"10284",9573448,4
"10285",9573793,17
"10286",9574050,3
"10287",9575027,3
"10288",9575481,1
"10289",9576381,2
"10290",9576436,14
"10291",9576710,7
"10292",9576767,5
"10293",9577832,4
"10294",9578660,2
"10295",9578844,8
"10296",9578976,5
"10297",9579217,17
"10298",9579991,6
"10299",9581645,12
"10300",9581656,8
"10301",9583131,6
"10302",9583747,9
"10303",9583772,2
"10304",9585554,18
"10305",9586610,15
"10306",9592528,18
"10307",9593721,5
"10308",9595437,37
"10309",9596281,9
"10310",9596500,4
"10311",9597691,25
"10312",9598397,3
"10313",9598557,9
"10314",9598623,12
"10315",9600136,14
"10316",9600338,4
"10317",9601869,1
"10318",9601905,3
"10319",9602061,13
"10320",9602210,9
"10321",9602916,2
"10322",9603663,3
"10323",9603886,3
"10324",9605116,13
"10325",9606060,16
"10326",9606286,5
"10327",9607447,5
"10328",9608339,2
"10329",9609099,1
"10330",9609559,2
"10331",9612421,1
"10332",9613243,0
"10333",9613270,10
"10334",9613483,4
"10335",9614546,28
"10336",9615621,6
"10337",9616130,2
"10338",9616257,11
"10339",9619721,2
"10340",9619737,2
"10341",9620346,10
"10342",9620689,2
"10343",9621060,7
"10344",9622897,4
"10345",9623035,5
"10346",9623291,9
"10347",9624851,3
"10348",9628923,3
"10349",9630126,13
"10350",9630455,6
"10351",9631699,4
"10352",9631930,1
"10353",9633039,13
"10354",9634810,8
"10355",9634898,10
"10356",9635020,4
"10357",9635905,3
"10358",9637621,4
"10359",9639441,0
"10360",9639893,5
"10361",9640057,15
"10362",9641270,5
"10363",9642276,0
"10364",9642826,3
"10365",9643569,13
"10366",9643590,12
"10367",9645432,3
"10368",9645881,3
"10369",9646909,9
"10370",9647532,13
"10371",9649052,7
"10372",9650448,5
"10373",9650490,11
"10374",9650670,0
"10375",9651016,12
"10376",9652271,6
"10377",9652623,3
"10378",9653408,15
"10379",9653990,2
"10380",9655021,10
"10381",9657466,6
"10382",9658328,7
"10383",9658695,18
"10384",9660280,3
"10385",9660519,12
"10386",9660651,3
"10387",9661108,9
"10388",9662193,7
"10389",9662336,5
"10390",9663040,4
"10391",9663755,10
"10392",9663772,21
"10393",9666012,3
"10394",9666763,1
"10395",9667582,3
"10396",9667765,12
"10397",9668528,1
"10398",9669694,11
"10399",9670811,2
"10400",9673727,10
"10401",9674597,4
"10402",9674609,0
"10403",1058882,11
"10404",1059653,0
"10405",1059996,0
"10406",1062476,0
"10407",1063141,13
"10408",1063442,3
"10409",1065483,4
"10410",1067135,8
"10411",1067139,19
"10412",1067976,9
"10413",1068013,7
"10414",1069573,4
"10415",1069827,0
"10416",1070419,12
"10417",1070537,6
"10418",1071521,7
"10419",1071867,14
"10420",1073884,2
"10421",1074049,0
"10422",1074066,11
"10423",9675262,7
"10424",9677359,12
"10425",9678757,12
"10426",9678939,7
"10427",9679342,11
"10428",9679500,11
"10429",9679527,1
"10430",9679811,7
"10431",9681268,6
"10432",9681486,10
"10433",9682071,2
"10434",9682251,10
"10435",9683829,7
"10436",9684871,18
"10437",9685577,12
"10438",9685631,20
"10439",9687873,2
"10440",9691720,15
"10441",9691980,8
"10442",9692553,0
"10443",9692950,25
"10444",9693790,0
"10445",9694103,6
"10446",9695727,0
"10447",9698449,3
"10448",9701237,9
"10449",9701770,7
"10450",9702657,4
"10451",9702698,0
"10452",9705523,22
"10453",9706222,0
"10454",9706776,10
"10455",9707181,12
"10456",9707872,1
"10457",9708372,4
"10458",9709964,5
"10459",9711221,20
"10460",9711297,14
"10461",9711466,8
"10462",9711790,4
"10463",9713492,6
"10464",9713707,7
"10465",9715105,6
"10466",9716513,3
"10467",9717221,18
"10468",9718022,1
"10469",9718230,3
"10470",9720435,1
"10471",9720544,14
"10472",9722700,11
"10473",9722820,12
"10474",9722826,16
"10475",9723207,4
"10476",9723315,0
"10477",9724979,7
"10478",9725991,7
"10479",9726319,10
"10480",9727760,4
"10481",9727807,3
"10482",9728653,16
"10483",9729898,5
"10484",9730146,16
"10485",9730250,1
"10486",9730550,11
"10487",9730833,35
"10488",9731356,2
"10489",9731393,11
"10490",9731412,10
"10491",9732592,33
"10492",9737279,15
"10493",9737382,6
"10494",9738800,12
"10495",9738863,3
"10496",9740103,2
"10497",9740840,9
"10498",9740879,4
"10499",9743926,4
"10500",9744142,1
"10501",9744631,4
"10502",9745477,0
"10503",9746506,0
"10504",9746791,9
"10505",9747225,6
"10506",9747387,3
"10507",9749387,10
"10508",9749770,19
"10509",9750650,3
"10510",9751717,7
"10511",9752659,3
"10512",9752776,8
"10513",9754435,5
"10514",9757342,17
"10515",9757745,6
"10516",9760199,6
"10517",9760792,1
"10518",9761400,11
"10519",9761839,4
"10520",9765641,13
"10521",9765713,4
"10522",9768472,25
"10523",9768855,1
"10524",9769308,11
"10525",9771668,8
"10526",9771733,7
"10527",9772170,2
"10528",9775033,16
"10529",9775700,0
"10530",9775909,3
"10531",9776402,15
"10532",9777298,3
"10533",9777354,21
"10534",9779595,7
"10535",9779613,13
"10536",9781026,9
"10537",9782325,3
"10538",9782487,1
"10539",9782732,4
"10540",9783702,0
"10541",9784590,8
"10542",9786591,21
"10543",9788007,2
"10544",9790331,11
"10545",9791534,9
"10546",9792827,18
"10547",9793164,0
"10548",9793650,25
"10549",9797029,1
"10550",9797222,8
"10551",9799256,1
"10552",9804671,11
"10553",9805235,3
"10554",9807251,3
"10555",9807646,9
"10556",9809241,11
"10557",9809375,7
"10558",9809735,14
"10559",9809905,8
"10560",9810357,5
"10561",9811744,6
"10562",9811899,8
"10563",9812378,3
"10564",9813042,9
"10565",9813603,15
"10566",9814227,10
"10567",9815843,0
"10568",9816659,17
"10569",9821406,6
"10570",9822870,8
"10571",9823016,4
"10572",9825753,15
"10573",9829399,3
"10574",9831292,12
"10575",9832655,11
"10576",9834813,6
"10577",9834833,9
"10578",9835980,7
"10579",9837096,1
"10580",9837281,13
"10581",9838168,3
"10582",9842592,2
"10583",9843617,10
"10584",9844549,5
"10585",9847482,11
"10586",9849894,7
"10587",9850327,4
"10588",9850388,9
"10589",9851594,5
"10590",9852666,8
"10591",9853653,10
"10592",9854928,1
"10593",9856025,2
"10594",9856058,8
"10595",9856145,13
"10596",9859626,6
"10597",9860024,11
"10598",9860422,7
"10599",9861059,11
"10600",9861847,1
"10601",9862135,2
"10602",9864013,17
"10603",9864233,4
"10604",9865003,1
"10605",9866547,4
"10606",9866638,0
"10607",9867270,1
"10608",9868018,13
"10609",9868461,1
"10610",9868865,0
"10611",9868916,18
"10612",9869332,23
"10613",9870030,11
"10614",9870595,7
"10615",9870784,8
"10616",9873839,9
"10617",9876162,3
"10618",9877615,7
"10619",9879236,14
"10620",9879403,24
"10621",9880152,7
"10622",9881168,4
"10623",1076970,19
"10624",1077383,13
"10625",1079436,10
"10626",1079494,19
"10627",1079751,9
"10628",1079963,2
"10629",1080489,15
"10630",1083111,11
"10631",1084484,7
"10632",1085247,9
"10633",1087200,2
"10634",1088684,0
"10635",1090020,0
"10636",1094064,2
"10637",1095383,1
"10638",1095719,12
"10639",1098280,11
"10640",1099256,4
"10641",1099880,0
"10642",1103089,5
"10643",9881323,1
"10644",9888116,11
"10645",9890248,16
"10646",9890349,3
"10647",9890369,14
"10648",9890855,10
"10649",9890916,17
"10650",9892299,13
"10651",9895943,1
"10652",9896349,0
"10653",9898279,10
"10654",9898571,7
"10655",9904213,9
"10656",9904540,7
"10657",9906826,8
"10658",9908981,5
"10659",9909700,5
"10660",9910106,4
"10661",9910308,11
"10662",9911239,0
"10663",9911272,7
"10664",9911820,26
"10665",9912191,19
"10666",9914826,7
"10667",9917932,15
"10668",9918170,18
"10669",9918338,1
"10670",9918766,13
"10671",9919218,0
"10672",9921676,4
"10673",9923919,9
"10674",9924919,2
"10675",9925389,15
"10676",9925722,8
"10677",9926157,0
"10678",9928135,2
"10679",9929512,13
"10680",9929801,10
"10681",9931833,11
"10682",9933025,6
"10683",9933293,2
"10684",9933779,15
"10685",9934667,8
"10686",9935299,3
"10687",9935731,24
"10688",9937872,9
"10689",9938289,17
"10690",9939194,8
"10691",9940242,2
"10692",9940547,7
"10693",9941683,17
"10694",9942530,24
"10695",9943625,8
"10696",9944255,12
"10697",9946696,12
"10698",9946895,0
"10699",9948642,11
"10700",9950324,2
"10701",9950340,2
"10702",9951007,0
"10703",9953196,2
"10704",9953797,7
"10705",9954502,6
"10706",9955041,7
"10707",9955858,4
"10708",9956240,24
"10709",9957314,5
"10710",9957846,14
"10711",9958368,22
"10712",9958589,10
"10713",9959233,3
"10714",9961308,22
"10715",9962550,9
"10716",9964809,2
"10717",9966034,7
"10718",9966452,9
"10719",9966911,21
"10720",9967071,6
"10721",9967459,19
"10722",9968111,12
"10723",76417,10
"10724",77598,3
"10725",77880,3
"10726",77902,2
"10727",77974,1
"10728",80081,3
"10729",80276,4
"10730",80462,8
"10731",80789,2
"10732",81089,14
"10733",81356,1
"10734",81649,13
"10735",82446,12
"10736",82581,1
"10737",82742,7
"10738",82864,10
"10739",82988,5
"10740",83010,1
"10741",83186,7
"10742",83399,1
"10743",9968434,8
"10744",9969449,1
"10745",9969882,8
"10746",9971366,13
"10747",9973438,16
"10748",9974706,21
"10749",9975290,12
"10750",9975597,6
"10751",9979964,13
"10752",9980082,4
"10753",9981313,5
"10754",9984478,7
"10755",9984619,10
"10756",9985078,6
"10757",9986396,3
"10758",9987176,2
"10759",9988201,0
"10760",9990639,16
"10761",9992156,7
"10762",9992197,14
"10763",9993916,6
"10764",9994403,0
"10765",9995490,6
"10766",9995593,3
"10767",9996104,10
"10768",9996884,1
"10769",9997167,13
"10770",9997538,1
"10771",10000200,5
"10772",10001025,0
"10773",10005218,5
"10774",10005462,7
"10775",10009097,15
"10776",10011846,4
"10777",10012735,20
"10778",10013325,9
"10779",10013659,13
"10780",10016037,11
"10781",10017876,21
"10782",10018569,1
"10783",10018707,5
"10784",10019151,24
"10785",10019190,21
"10786",10020559,3
"10787",10020711,5
"10788",10020892,1
"10789",10023130,7
"10790",10025759,3
"10791",10026299,3
"10792",10026649,22
"10793",10026657,27
"10794",10031049,4
"10795",10031191,0
"10796",10031321,14
"10797",10034877,15
"10798",10035068,11
"10799",10039980,19
"10800",10041468,3
"10801",10042521,13
"10802",10043009,13
"10803",10043871,15
"10804",10044125,6
"10805",10048019,22
"10806",10049392,13
"10807",10053678,10
"10808",10055858,5
"10809",10056393,17
"10810",10057803,11
"10811",10057904,8
"10812",10058297,4
"10813",10058445,20
"10814",10058654,9
"10815",10060862,0
"10816",10063165,8
"10817",10064881,11
"10818",10064994,6
"10819",10065133,20
"10820",10065389,0
"10821",10065621,11
"10822",10065946,5
"10823",10065992,4
"10824",10066614,2
"10825",10068120,3
"10826",10068828,14
"10827",10068980,27
"10828",10069653,5
"10829",10070485,37
"10830",10072006,12
"10831",10073797,13
"10832",10074526,8
"10833",10074903,5
"10834",10076601,6
"10835",10078252,7
"10836",10080741,13
"10837",10082743,8
"10838",10083229,12
"10839",10087656,3
"10840",10088132,0
"10841",10088133,6
"10842",10089595,0
"10843",10091720,14
"10844",10094513,19
"10845",10096572,16
"10846",10096662,1
"10847",10098328,1
"10848",10098672,9
"10849",10099745,1
"10850",10100384,8
"10851",10102611,15
"10852",10102683,18
"10853",10105521,10
"10854",10106149,26
"10855",10106427,18
"10856",10106506,3
"10857",10106964,34
"10858",10107685,16
"10859",10107943,6
"10860",10108872,12
"10861",10111426,12
"10862",10111661,4
"10863",1104418,2
"10864",1105086,7
"10865",1105301,10
"10866",1106037,0
"10867",1110347,11
"10868",1111439,5
"10869",1113946,1
"10870",1114903,13
"10871",1115858,4
"10872",1116680,11
"10873",1117042,1
"10874",1119689,0
"10875",1119850,2
"10876",1120691,3
"10877",1123505,0
"10878",1124879,10
"10879",1125253,8
"10880",1127059,8
"10881",1127728,7
"10882",1128582,15
"10883",10112101,17
"10884",10112959,7
"10885",10116378,16
"10886",10116978,12
"10887",10119694,27
"10888",10120194,25
"10889",10123510,15
"10890",10124725,13
"10891",10125293,30
"10892",10125357,10
"10893",10125538,19
"10894",10125757,31
"10895",10126466,1
"10896",10126906,8
"10897",10127213,10
"10898",10127487,6
"10899",10133238,11
"10900",10133675,10
"10901",10135468,20
"10902",10138790,5
"10903",10138874,7
"10904",10138953,4
"10905",10139714,11
"10906",10140149,2
"10907",10140663,4
"10908",10143919,13
"10909",10143932,18
"10910",10148416,12
"10911",10148855,4
"10912",10152006,6
"10913",10153467,22
"10914",10154797,6
"10915",10155219,44
"10916",10155249,14
"10917",10155373,25
"10918",10156113,20
"10919",10157444,8
"10920",10158406,16
"10921",10159258,14
"10922",10160867,9
"10923",10161715,13
"10924",10161791,15
"10925",10161873,24
"10926",10163486,2
"10927",10165914,2
"10928",10167247,13
"10929",10168103,16
"10930",10169063,20
"10931",10170123,2
"10932",10170967,3
"10933",10171516,1
"10934",10173611,5
"10935",10174048,16
"10936",10174071,25
"10937",10175705,11
"10938",10176799,4
"10939",10178718,4
"10940",10178896,14
"10941",10180492,18
"10942",10181082,4
"10943",10182201,11
"10944",10182968,12
"10945",10185369,4
"10946",10186549,16
"10947",10186586,6
"10948",10187332,10
"10949",10189962,14
"10950",10194152,16
"10951",10196067,20
"10952",10197110,50
"10953",10197435,20
"10954",10197711,50
"10955",10198555,25
"10956",10201873,20
"10957",10202691,17
"10958",10203074,8
"10959",10207422,26
"10960",10207668,4
"10961",10208737,5
"10962",10209551,8
"10963",10210578,11
"10964",10210782,23
"10965",10212368,25
"10966",10217926,6
"10967",10218997,3
"10968",10219385,5
"10969",10219777,4
"10970",10220820,1
"10971",10221469,0
"10972",10222213,3
"10973",10223615,5
"10974",10226759,27
"10975",10227006,1
"10976",10228777,3
"10977",10229710,7
"10978",10230826,10
"10979",10230973,33
"10980",10233015,12
"10981",10234496,17
"10982",10234730,13
"10983",10238409,2
"10984",10238933,11
"10985",10240724,6
"10986",10241263,0
"10987",10242176,33
"10988",10242315,18
"10989",10242531,0
"10990",10243627,5
"10991",10244818,16
"10992",10249839,11
"10993",10251803,2
"10994",10251978,3
"10995",10253768,10
"10996",10255090,11
"10997",10256163,8
"10998",10256689,11
"10999",10258154,0
"11000",10260272,10
"11001",10260777,12
"11002",10261354,4
"11003",10261886,23
"11004",10262160,12
"11005",10263050,22
"11006",10265419,1
"11007",10267612,10
"11008",10269304,2
"11009",10269646,14
"11010",10271079,4
"11011",10271830,16
"11012",10274342,19
"11013",10275562,5
"11014",10277072,4
"11015",10278225,24
"11016",10278282,3
"11017",10279878,14
"11018",10280386,5
"11019",10281956,23
"11020",10283871,25
"11021",10286794,7
"11022",10289183,25
"11023",10289869,10
"11024",10290820,5
"11025",10292228,9
"11026",10293921,4
"11027",10297354,16
"11028",10297842,5
"11029",10300765,25
"11030",10301464,14
"11031",10304209,16
"11032",10305970,12
"11033",10306074,20
"11034",10309456,0
"11035",10311015,6
"11036",10311401,20
"11037",10311852,13
"11038",10312035,7
"11039",10312141,3
"11040",10313392,6
"11041",10316271,15
"11042",10318065,6
"11043",10318243,8
"11044",10319097,2
"11045",10319249,5
"11046",10320910,4
"11047",10328326,4
"11048",10329878,18
"11049",10330126,14
"11050",10337271,7
"11051",10338046,11
"11052",10338123,19
"11053",10340229,17
"11054",10342480,12
"11055",10343167,5
"11056",10343309,11
"11057",10344068,8
"11058",10344161,9
"11059",10344690,3
"11060",10345683,17
"11061",10345692,3
"11062",10345887,3
"11063",10347484,19
"11064",10347590,11
"11065",10348553,7
"11066",10354552,7
"11067",10356618,2
"11068",10357100,1
"11069",10357869,26
"11070",10359929,9
"11071",10360402,10
"11072",10361947,14
"11073",10363110,1
"11074",10363468,2
"11075",10366638,10
"11076",10366917,21
