"","V1","V2"
"10375",9651016,15
"10376",9652271,21
"10377",9652623,9
"10378",9653408,78
"10379",9653990,2
"10380",9655021,21
"10381",9657466,31
"10382",9658328,51
"10383",9658695,114
"10384",9660280,4
"10385",9660519,17
"10386",9660651,22
"10387",9661108,63
"10388",9662193,16
"10389",9662336,19
"10390",9663040,23
"10391",9663755,20
"10392",9663772,108
"10393",9666012,6
"10394",9666763,1
"10395",9667582,3
"10396",9667765,46
"10397",9668528,1
"10398",9669694,27
"10399",9670811,2
"10400",9673727,33
"10401",9674597,4
"10402",9674609,0
"10403",1058882,32
"10404",1059653,0
"10405",1059996,0
"10406",1062476,0
"10407",1063141,152
"10408",1063442,9
"10409",1065483,15
"10410",1067135,21
"10411",1067139,114
"10412",1067976,12
"10413",1068013,14
"10414",1069573,5
"10415",1069827,0
"10416",1070419,17
"10417",1070537,23
"10418",1071521,138
"10419",1071867,60
"10420",1073884,5
"10421",1074049,0
"10422",1074066,45
"10423",9675262,31
"10424",9677359,52
"10425",9678757,43
"10426",9678939,37
"10427",9679342,16
"10428",9679500,102
"10429",9679527,2
"10430",9679811,33
"10431",9681268,8
"10432",9681486,29
"10433",9682071,5
"10434",9682251,45
"10435",9683829,19
"10436",9684871,123
"10437",9685577,23
"10438",9685631,64
"10439",9687873,6
"10440",9691720,144
"10441",9691980,30
"10442",9692553,0
"10443",9692950,126
"10444",9693790,0
"10445",9694103,23
"10446",9695727,0
"10447",9698449,21
"10448",9701237,33
"10449",9701770,10
"10450",9702657,4
"10451",9702698,0
"10452",9705523,107
"10453",9706222,0
"10454",9706776,46
"10455",9707181,48
"10456",9707872,2
"10457",9708372,25
"10458",9709964,19
"10459",9711221,76
"10460",9711297,77
"10461",9711466,53
"10462",9711790,14
"10463",9713492,9
"10464",9713707,9
"10465",9715105,12
"10466",9716513,3
"10467",9717221,54
"10468",9718022,1
"10469",9718230,22
"10470",9720435,1
"10471",9720544,42
"10472",9722700,33
"10473",9722820,96
"10474",9722826,100
"10475",9723207,23
"10476",9723315,0
"10477",9724979,22
"10478",9725991,21
"10479",9726319,22
"10480",9727760,18
"10481",9727807,21
"10482",9728653,48
"10483",9729898,28
"10484",9730146,274
"10485",9730250,1
"10486",9730550,34
"10487",9730833,60
"10488",9731356,4
"10489",9731393,61
"10490",9731412,43
"10491",9732592,198
"10492",9737279,147
"10493",9737382,9
"10494",9738800,42
"10495",9738863,22
"10496",9740103,2
"10497",9740840,26
"10498",9740879,7
"10499",9743926,5
"10500",9744142,1
"10501",9744631,6
"10502",9745477,0
"10503",9746506,0
"10504",9746791,15
"10505",9747225,50
"10506",9747387,21
"10507",9749387,32
"10508",9749770,142
"10509",9750650,22
"10510",9751717,11
"10511",9752659,4
"10512",9752776,74
"10513",9754435,7
"10514",9757342,66
"10515",9757745,11
"10516",9760199,10
"10517",9760792,1
"10518",9761400,91
"10519",9761839,23
"10520",9765641,28
"10521",9765713,26
"10522",9768472,90
"10523",9768855,1
"10524",9769308,33
"10525",9771668,27
"10526",9771733,39
"10527",9772170,53
"10528",9775033,44
"10529",9775700,0
"10530",9775909,39
"10531",9776402,92
"10532",9777298,12
"10533",9777354,152
"10534",9779595,38
"10535",9779613,65
"10536",9781026,50
"10537",9782325,6
"10538",9782487,1
"10539",9782732,14
"10540",9783702,0
"10541",9784590,11
"10542",9786591,76
"10543",9788007,5
"10544",9790331,90
"10545",9791534,41
"10546",9792827,65
"10547",9793164,0
"10548",9793650,192
"10549",9797029,1
"10550",9797222,9
"10551",9799256,1
"10552",9804671,33
"10553",9805235,3
"10554",9807251,4
"10555",9807646,51
"10556",9809241,39
"10557",9809375,9
"10558",9809735,68
"10559",9809905,28
"10560",9810357,18
"10561",9811744,8
"10562",9811899,11
"10563",9812378,17
"10564",9813042,75
"10565",9813603,72
"10566",9814227,31
"10567",9815843,0
"10568",9816659,66
"10569",9821406,9
"10570",9822870,32
"10571",9823016,11
"10572",9825753,73
"10573",9829399,4
"10574",9831292,34
"10575",9832655,59
"10576",9834813,10
"10577",9834833,54
"10578",9835980,26
"10579",9837096,19
"10580",9837281,31
"10581",9838168,5
"10582",9842592,2
"10583",9843617,48
"10584",9844549,25
"10585",9847482,35
"10586",9849894,43
"10587",9850327,15
"10588",9850388,29
"10589",9851594,6
"10590",9852666,107
"10591",9853653,39
"10592",9854928,2
"10593",9856025,2
"10594",9856058,31
"10595",9856145,117
"10596",9859626,17
"10597",9860024,32
"10598",9860422,10
"10599",9861059,67
"10600",9861847,1
"10601",9862135,2
"10602",9864013,87
"10603",9864233,4
"10604",9865003,1
"10605",9866547,11
"10606",9866638,0
"10607",9867270,1
"10608",9868018,39
"10609",9868461,1
"10610",9868865,0
"10611",9868916,209
"10612",9869332,128
"10613",9870030,34
"10614",9870595,19
"10615",9870784,76
"10616",9873839,43
"10617",9876162,7
"10618",9877615,26
"10619",9879236,66
"10620",9879403,102
"10621",9880152,12
"10622",9881168,5
"10623",1076970,99
"10624",1077383,43
"10625",1079436,37
"10626",1079494,61
"10627",1079751,15
"10628",1079963,2
"10629",1080489,38
"10630",1083111,31
"10631",1084484,41
"10632",1085247,35
"10633",1087200,2
"10634",1088684,0
"10635",1090020,0
"10636",1094064,8
"10637",1095383,1
"10638",1095719,48
"10639",1098280,27
"10640",1099256,7
"10641",1099880,0
"10642",1103089,5
"10643",9881323,2
"10644",9888116,61
"10645",9890248,166
"10646",9890349,12
"10647",9890369,81
"10648",9890855,31
"10649",9890916,75
"10650",9892299,56
"10651",9895943,1
"10652",9896349,0
"10653",9898279,42
"10654",9898571,35
"10655",9904213,36
"10656",9904540,52
"10657",9906826,30
"10658",9908981,45
"10659",9909700,24
"10660",9910106,8
"10661",9910308,86
"10662",9911239,0
"10663",9911272,8
"10664",9911820,269
"10665",9912191,105
"10666",9914826,30
"10667",9917932,124
"10668",9918170,249
"10669",9918338,1
"10670",9918766,28
"10671",9919218,0
"10672",9921676,8
"10673",9923919,56
"10674",9924919,3
"10675",9925389,67
"10676",9925722,48
"10677",9926157,0
"10678",9928135,2
"10679",9929512,75
"10680",9929801,84
"10681",9931833,23
"10682",9933025,6
"10683",9933293,3
"10684",9933779,28
"10685",9934667,13
"10686",9935299,4
"10687",9935731,85
"10688",9937872,57
"10689",9938289,89
"10690",9939194,28
"10691",9940242,2
"10692",9940547,21
"10693",9941683,77
"10694",9942530,124
"10695",9943625,28
"10696",9944255,67
"10697",9946696,62
"10698",9946895,0
"10699",9948642,33
"10700",9950324,5
"10701",9950340,5
"10702",9951007,0
"10703",9953196,3
"10704",9953797,45
"10705",9954502,22
"10706",9955041,28
"10707",9955858,29
"10708",9956240,33
"10709",9957314,11
"10710",9957846,47
"10711",9958368,120
"10712",9958589,96
"10713",9959233,5
"10714",9961308,109
"10715",9962550,14
"10716",9964809,2
"10717",9966034,21
"10718",9966452,34
"10719",9966911,90
"10720",9967071,47
"10721",9967459,122
"10722",9968111,59
"10723",76417,61
"10724",77598,4
"10725",77880,7
"10726",77902,3
"10727",77974,1
"10728",80081,3
"10729",80276,4
"10730",80462,8
"10731",80789,7
"10732",81089,45
"10733",81356,1
"10734",81649,34
"10735",82446,45
"10736",82581,2
"10737",82742,13
"10738",82864,31
"10739",82988,23
"10740",83010,1
"10741",83186,13
"10742",83399,18
"10743",9968434,35
"10744",9969449,1
"10745",9969882,22
"10746",9971366,68
"10747",9973438,104
"10748",9974706,157
"10749",9975290,70
"10750",9975597,19
"10751",9979964,49
"10752",9980082,9
"10753",9981313,10
"10754",9984478,27
"10755",9984619,60
"10756",9985078,7
"10757",9986396,3
"10758",9987176,9
"10759",9988201,0
"10760",9990639,73
"10761",9992156,25
"10762",9992197,66
"10763",9993916,14
"10764",9994403,0
"10765",9995490,16
"10766",9995593,20
"10767",9996104,26
"10768",9996884,1
"10769",9997167,63
"10770",9997538,1
"10771",10000200,30
"10772",10001025,0
"10773",10005218,31
"10774",10005462,28
"10775",10009097,38
"10776",10011846,8
"10777",10012735,63
"10778",10013325,75
"10779",10013659,42
"10780",10016037,43
"10781",10017876,102
"10782",10018569,1
"10783",10018707,24
"10784",10019151,70
"10785",10019190,101
"10786",10020559,4
"10787",10020711,12
"10788",10020892,23
"10789",10023130,19
"10790",10025759,10
"10791",10026299,14
"10792",10026649,50
"10793",10026657,126
"10794",10031049,17
"10795",10031191,0
"10796",10031321,61
"10797",10034877,128
"10798",10035068,49
"10799",10039980,82
"10800",10041468,12
"10801",10042521,20
"10802",10043009,45
"10803",10043871,53
"10804",10044125,15
"10805",10048019,100
"10806",10049392,34
"10807",10053678,42
"10808",10055858,10
"10809",10056393,46
"10810",10057803,40
"10811",10057904,30
"10812",10058297,4
"10813",10058445,82
"10814",10058654,22
"10815",10060862,0
"10816",10063165,11
"10817",10064881,49
"10818",10064994,29
"10819",10065133,51
"10820",10065389,0
"10821",10065621,32
"10822",10065946,9
"10823",10065992,9
"10824",10066614,2
"10825",10068120,33
"10826",10068828,41
"10827",10068980,283
"10828",10069653,54
"10829",10070485,177
"10830",10072006,15
"10831",10073797,39
"10832",10074526,84
"10833",10074903,13
"10834",10076601,12
"10835",10078252,10
"10836",10080741,47
"10837",10082743,121
"10838",10083229,20
"10839",10087656,16
"10840",10088132,0
"10841",10088133,38
"10842",10089595,0
"10843",10091720,40
"10844",10094513,155
"10845",10096572,74
"10846",10096662,1
"10847",10098328,8
"10848",10098672,18
"10849",10099745,2
"10850",10100384,77
"10851",10102611,136
"10852",10102683,72
"10853",10105521,38
"10854",10106149,99
"10855",10106427,56
"10856",10106506,4
"10857",10106964,157
"10858",10107685,66
"10859",10107943,7
"10860",10108872,33
"10861",10111426,37
"10862",10111661,4
"10863",1104418,3
"10864",1105086,14
"10865",1105301,38
"10866",1106037,0
"10867",1110347,127
"10868",1111439,6
"10869",1113946,2
"10870",1114903,65
"10871",1115858,30
"10872",1116680,71
"10873",1117042,1
"10874",1119689,0
"10875",1119850,13
"10876",1120691,3
"10877",1123505,0
"10878",1124879,35
"10879",1125253,120
"10880",1127059,32
"10881",1127728,47
"10882",1128582,54
"10883",10112101,67
"10884",10112959,24
"10885",10116378,88
"10886",10116978,37
"10887",10119694,62
"10888",10120194,143
"10889",10123510,48
"10890",10124725,60
"10891",10125293,91
"10892",10125357,30
"10893",10125538,76
"10894",10125757,96
"10895",10126466,2
"10896",10126906,26
"10897",10127213,38
"10898",10127487,6
"10899",10133238,51
"10900",10133675,17
"10901",10135468,70
"10902",10138790,85
"10903",10138874,35
"10904",10138953,5
"10905",10139714,39
"10906",10140149,6
"10907",10140663,15
"10908",10143919,36
"10909",10143932,73
"10910",10148416,31
"10911",10148855,5
"10912",10152006,37
"10913",10153467,157
"10914",10154797,47
"10915",10155219,235
"10916",10155249,85
"10917",10155373,77
"10918",10156113,58
"10919",10157444,38
"10920",10158406,39
"10921",10159258,33
"10922",10160867,44
"10923",10161715,45
"10924",10161791,92
"10925",10161873,45
"10926",10163486,20
"10927",10165914,13
"10928",10167247,39
"10929",10168103,56
"10930",10169063,97
"10931",10170123,6
"10932",10170967,14
"10933",10171516,1
"10934",10173611,12
"10935",10174048,166
"10936",10174071,139
"10937",10175705,31
"10938",10176799,5
"10939",10178718,4
"10940",10178896,42
"10941",10180492,115
"10942",10181082,9
"10943",10182201,54
"10944",10182968,77
"10945",10185369,11
"10946",10186549,47
"10947",10186586,6
"10948",10187332,19
"10949",10189962,113
"10950",10194152,52
"10951",10196067,102
"10952",10197110,173
"10953",10197435,63
"10954",10197711,224
"10955",10198555,141
"10956",10201873,156
"10957",10202691,79
"10958",10203074,36
"10959",10207422,111
"10960",10207668,5
"10961",10208737,7
"10962",10209551,13
"10963",10210578,24
"10964",10210782,110
"10965",10212368,98
"10966",10217926,9
"10967",10218997,9
"10968",10219385,14
"10969",10219777,19
"10970",10220820,4
"10971",10221469,0
"10972",10222213,19
"10973",10223615,71
"10974",10226759,145
"10975",10227006,1
"10976",10228777,4
"10977",10229710,16
"10978",10230826,45
"10979",10230973,132
"10980",10233015,114
"10981",10234496,48
"10982",10234730,50
"10983",10238409,2
"10984",10238933,90
"10985",10240724,23
"10986",10241263,0
"10987",10242176,90
"10988",10242315,73
"10989",10242531,0
"10990",10243627,8
"10991",10244818,96
"10992",10249839,42
"10993",10251803,4
"10994",10251978,33
"10995",10253768,59
"10996",10255090,34
"10997",10256163,59
"10998",10256689,24
"10999",10258154,0
"11000",10260272,78
"11001",10260777,49
"11002",10261354,16
"11003",10261886,153
"11004",10262160,35
"11005",10263050,161
"11006",10265419,2
"11007",10267612,40
"11008",10269304,6
"11009",10269646,74
"11010",10271079,12
"11011",10271830,42
"11012",10274342,52
"11013",10275562,11
"11014",10277072,78
"11015",10278225,93
"11016",10278282,13
"11017",10279878,31
"11018",10280386,9
"11019",10281956,100
"11020",10283871,97
"11021",10286794,14
"11022",10289183,109
"11023",10289869,53
"11024",10290820,16
"11025",10292228,24
"11026",10293921,5
"11027",10297354,75
"11028",10297842,11
"11029",10300765,107
"11030",10301464,87
"11031",10304209,49
"11032",10305970,73
"11033",10306074,32
"11034",10309456,0
"11035",10311015,24
"11036",10311401,41
"11037",10311852,108
"11038",10312035,117
"11039",10312141,3
"11040",10313392,20
"11041",10316271,52
"11042",10318065,35
"11043",10318243,19
"11044",10319097,29
"11045",10319249,11
"11046",10320910,4
"11047",10328326,7
"11048",10329878,95
"11049",10330126,46
"11050",10337271,18
"11051",10338046,24
"11052",10338123,93
"11053",10340229,161
"11054",10342480,92
"11055",10343167,5
"11056",10343309,39
"11057",10344068,13
"11058",10344161,21
"11059",10344690,3
"11060",10345683,70
"11061",10345692,23
"11062",10345887,6
"11063",10347484,69
"11064",10347590,22
"11065",10348553,101
"11066",10354552,30
"11067",10356618,3
"11068",10357100,4
"11069",10357869,168
"11070",10359929,31
"11071",10360402,158
"11072",10361947,78
"11073",10363110,1
"11074",10363468,2
"11075",10366638,53
"11076",10366917,149
"11077",10367209,93
"11078",10368313,70
"11079",10369001,30
"11080",10369422,61
"11081",10369627,31
"11082",10370282,46
"11083",1128606,20
"11084",1129541,25
"11085",1129817,5
"11086",1131088,28
"11087",1131959,0
"11088",1132145,5
"11089",1132886,3
"11090",1136677,1
"11091",1137012,7
"11092",1137572,132
"11093",1138295,79
"11094",1139110,9
"11095",1140739,25
"11096",1141324,135
"11097",1141548,87
"11098",1143649,47
"11099",1144451,86
"11100",1144788,32
"11101",1144852,8
"11102",1146014,7
"11103",10372539,21
"11104",10372830,4
"11105",10374341,28
"11106",10375184,3
"11107",10375324,2
"11108",10375737,84
"11109",10375966,2
"11110",10377884,325
"11111",10380077,0
"11112",10380775,57
"11113",10382238,17
"11114",10383245,8
"11115",10384010,11
"11116",10384448,4
"11117",10385516,6
"11118",10386141,6
"11119",10387527,42
"11120",10387604,1
"11121",10390102,6
"11122",10393266,5
"11123",10395921,42
"11124",10396712,12
"11125",10396796,32
"11126",10397187,19
"11127",10397571,47
"11128",10397924,74
"11129",10397947,0
"11130",10398253,18
"11131",10398797,34
"11132",10399226,13
"11133",10399846,13
"11134",10401731,15
"11135",10401863,71
"11136",10402092,21
"11137",10402689,61
"11138",10402806,28
"11139",10404824,6
"11140",10405174,2
"11141",10406653,16
"11142",10406725,21
"11143",10406992,8
"11144",10408111,22
"11145",10409664,3
"11146",10410944,70
"11147",10410966,4
"11148",10411753,12
"11149",10413822,20
"11150",10413993,28
"11151",10414308,1
"11152",10414409,26
"11153",10414639,18
"11154",10414668,55
"11155",10414893,0
"11156",10416179,1
"11157",10416328,14
"11158",10416372,21
"11159",10417351,9
"11160",10419258,5
"11161",10421907,1
"11162",10422965,74
"11163",10423269,26
"11164",10423554,3
"11165",10426891,23
"11166",10428202,36
"11167",10428820,139
"11168",10429199,1
"11169",10430244,21
"11170",10432639,0
"11171",10434368,2
"11172",10435793,25
"11173",10436228,3
"11174",10437503,38
"11175",10439288,5
"11176",10443534,88
"11177",10444575,0
"11178",10445551,3
"11179",10446285,4
"11180",10447486,3
"11181",10447824,2
"11182",10451011,8
"11183",10451509,5
"11184",10451687,1
"11185",10454877,2
"11186",10454952,4
"11187",10455100,5
"11188",10455204,1
"11189",10457167,76
"11190",10460525,0
"11191",10460662,152
"11192",10463462,2
"11193",10463536,4
"11194",10464363,36
"11195",10465391,7
"11196",10466740,0
"11197",10467375,17
"11198",10467725,0
"11199",10467851,24
"11200",10469536,0
"11201",10470040,2
"11202",10470543,5
"11203",10471306,34
"11204",10471979,4
"11205",10472045,5
"11206",10472878,1
"11207",10475209,58
"11208",10478014,0
"11209",10479514,44
"11210",10480227,0
"11211",10481397,3
"11212",10482209,50
"11213",10483235,93
"11214",10483535,0
"11215",10484318,0
"11216",10484936,9
"11217",10485290,7
"11218",10485671,3
"11219",10486431,5
"11220",10488796,5
"11221",10489897,4
"11222",10490070,26
"11223",10490482,38
"11224",10490870,1
"11225",10494108,0
"11226",10494338,0
"11227",10495121,0
"11228",10495770,3
"11229",10496119,5
"11230",10496424,1
"11231",10496749,0
"11232",10496808,0
"11233",10497232,0
"11234",10501745,112
"11235",10502667,0
"11236",10503915,0
"11237",10504264,6
"11238",10506138,2
"11239",10506358,65
"11240",10506580,1
"11241",10506637,21
"11242",10508671,9
"11243",10509115,5
"11244",10509186,10
"11245",10513288,51
"11246",10516142,1
"11247",10516831,16
"11248",10517824,1
"11249",10518040,1
"11250",10520295,10
"11251",10520729,0
"11252",10520750,1
"11253",10520774,46
"11254",10520973,4
"11255",10521986,2
"11256",10523484,49
"11257",10523517,5
"11258",10523671,0
"11259",10528695,1
"11260",10529225,26
"11261",10529971,5
"11262",10530113,39
"11263",10530359,0
"11264",10530400,0
"11265",10530470,16
"11266",10531920,6
"11267",10532442,8
"11268",10532465,1
"11269",10533375,14
"11270",10534201,0
"11271",10535010,9
"11272",10535327,49
"11273",10536435,0
"11274",10537358,0
"11275",10537633,4
"11276",10540987,5
"11277",10542079,8
"11278",10542612,58
"11279",10542630,20
"11280",10542682,5
"11281",10543581,4
"11282",10543878,2
"11283",10546197,11
"11284",10547213,4
"11285",10548940,1
"11286",10549056,8
"11287",10549196,0
"11288",10552671,75
"11289",10557229,0
"11290",10559781,14
"11291",10562107,13
"11292",10563101,45
"11293",10564531,0
"11294",10565176,2
"11295",10566137,8
"11296",10567579,13
"11297",10572392,1
"11298",10572417,11
"11299",10572694,40
"11300",10573103,0
"11301",10575677,2
"11302",10576649,45
"11303",1146804,41
"11304",1148032,206
"11305",1148243,0
"11306",1148278,31
"11307",1148482,19
"11308",1149451,9
"11309",1149854,208
"11310",1151187,197
"11311",1151891,34
"11312",1152567,0
"11313",1152712,0
"11314",1153251,1
"11315",1154064,0
"11316",1154728,2
"11317",1155546,52
"11318",1156327,6
"11319",1156959,3
"11320",1161048,36
"11321",1161185,58
"11322",1161890,5
"11323",10578223,7
"11324",10580416,7
"11325",10580657,0
"11326",10583601,2
"11327",10583838,17
"11328",10584096,0
"11329",10584710,0
"11330",10585119,1
"11331",10586687,46
"11332",10587617,27
"11333",10589932,99
"11334",10592153,9
"11335",10592821,2
"11336",10594631,36
"11337",10596786,31
"11338",10597017,2
"11339",10597617,6
"11340",10598357,10
"11341",10601745,18
"11342",10601802,7
"11343",10604475,34
"11344",10605433,13
"11345",10606347,0
"11346",10607039,119
"11347",10607864,20
"11348",10610609,1
"11349",10615256,60
"11350",10616695,26
"11351",10617685,4
"11352",10618532,19
"11353",10622020,9
"11354",10624952,8
"11355",10625008,12
"11356",10628618,0
"11357",10629573,0
"11358",10630219,4
"11359",10632644,11
"11360",10632814,12
"11361",10634615,24
"11362",10635170,32
"11363",10636938,1
"11364",10637866,10
"11365",10638839,1
"11366",10638876,2
"11367",10639171,9
"11368",10639685,0
"11369",10640790,7
"11370",10641503,30
"11371",10643195,18
"11372",10644613,0
"11373",10646916,98
"11374",10647694,43
"11375",10652146,122
"11376",10652904,16
"11377",10653967,4
"11378",10655162,68
"11379",10656842,18
"11380",10658731,90
"11381",10659377,6
"11382",10659940,8
"11383",10660495,90
"11384",10663625,0
"11385",10664600,91
"11386",10666286,10
"11387",10666343,13
"11388",10666866,31
"11389",10668077,34
"11390",10668562,49
"11391",10668587,2
"11392",10670497,21
"11393",10674288,12
"11394",10674316,12
"11395",10674956,41
"11396",10680333,12
"11397",10681729,1
"11398",10683659,36
"11399",10683713,1
"11400",10684260,11
"11401",10686497,140
"11402",10686597,24
"11403",10688560,0
"11404",10689874,20
"11405",10690013,2
"11406",10690061,28
"11407",10692115,10
"11408",10692316,156
"11409",10692845,4
"11410",10693375,2
"11411",10695124,1
"11412",10699153,21
"11413",10700722,31
"11414",10701010,6
"11415",10701052,9
"11416",10703383,13
"11417",10703738,2
"11418",10703882,1
"11419",10704594,7
"11420",10704711,3
"11421",10706035,2
"11422",10707267,47
"11423",10707802,20
"11424",10708189,48
"11425",10710660,12
"11426",10713044,9
"11427",10713799,30
"11428",10715590,46
"11429",10716510,63
"11430",10717530,3
"11431",10717699,46
"11432",10718540,16
"11433",10718777,1
"11434",10719070,25
"11435",10720446,16
"11436",10720449,6
"11437",10721000,26
"11438",10722121,3
"11439",10724245,11
"11440",10725517,58
"11441",10726959,11
"11442",10727387,17
"11443",10729772,1
"11444",10730103,28
"11445",10730178,7
"11446",10730945,82
"11447",10731035,14
"11448",10731505,12
"11449",10731603,8
"11450",10733482,5
"11451",10735168,0
"11452",10736141,26
"11453",10738847,2
"11454",10741481,1
"11455",10743197,59
"11456",10743787,52
"11457",10745915,42
"11458",10746588,42
"11459",10746938,86
"11460",10747535,7
"11461",10748277,34
"11462",10749848,17
"11463",10751362,62
"11464",10752290,1
"11465",10752841,9
"11466",10753617,16
"11467",10756606,6
"11468",10757060,132
"11469",10760893,5
"11470",10760936,8
"11471",10761076,29
"11472",10761546,10
"11473",10764604,6
"11474",10767154,36
"11475",10768034,4
"11476",10771469,3
"11477",10774110,3
"11478",10775547,0
"11479",10776707,55
"11480",10776772,9
"11481",10778161,0
"11482",10779310,9
"11483",10779333,11
"11484",10780721,75
"11485",10781125,7
"11486",10785013,9
"11487",10785377,7
"11488",10787198,21
"11489",10788140,3
"11490",10791153,0
"11491",10794247,50
"11492",10795712,39
"11493",10802751,2
"11494",10805954,2
"11495",10806041,24
"11496",10806195,10
"11497",10806297,11
"11498",10810533,48
"11499",10811219,140
"11500",10814674,47
"11501",10816451,20
"11502",10819069,8
"11503",10819091,130
"11504",10819508,18
"11505",10821481,28
"11506",10823132,3
"11507",10823539,4
"11508",10824742,25
"11509",10825669,2
"11510",10827446,0
"11511",10829461,338
"11512",10831527,8
"11513",10831574,5
"11514",10831626,18
"11515",10832349,1
"11516",10836575,21
"11517",10836927,3
"11518",10838992,42
"11519",10839055,18
"11520",10840635,1
"11521",10841617,89
"11522",10841752,4
"11523",1162460,11
"11524",1162473,1
"11525",1165567,3
"11526",1165908,1
"11527",1166503,6
"11528",1166764,42
"11529",1166880,2
"11530",1168605,43
"11531",1168740,1
"11532",1170153,2
"11533",1171480,60
"11534",1172531,2
"11535",1179111,13
"11536",1179174,14
"11537",1180630,1
"11538",1182689,2
"11539",1183912,35
"11540",1185391,34
"11541",1186546,88
"11542",1187305,62
"11543",10848292,9
"11544",10852530,67
"11545",10853505,34
"11546",10854945,43
"11547",10855780,13
"11548",10856241,0
"11549",10856359,51
"11550",10856948,6
"11551",10857361,5
"11552",10858803,94
"11553",10860576,22
"11554",10862307,104
"11555",10863505,32
"11556",10865597,90
"11557",10868032,13
"11558",10869011,20
"11559",10869172,26
"11560",10869438,30
"11561",10870839,17
"11562",10870954,36
"11563",10871521,28
"11564",10871927,3
"11565",10876312,1
"11566",10878696,12
"11567",10879196,6
"11568",10882130,64
"11569",10883384,15
"11570",10883806,133
"11571",10884205,53
"11572",10887065,18
"11573",10887735,0
"11574",10889028,47
"11575",10893222,25
"11576",10894093,0
"11577",10896469,9
"11578",10897111,29
"11579",10897743,0
"11580",10900117,19
"11581",10900300,1
"11582",10900370,0
"11583",10901138,13
"11584",10901241,1
"11585",10901622,24
"11586",10902252,5
"11587",10903498,5
"11588",10903953,15
"11589",10904733,105
"11590",10904787,87
"11591",10905583,70
"11592",10906596,0
"11593",10907778,79
"11594",10908498,31
"11595",10909738,87
"11596",10910196,0
"11597",10913052,35
"11598",10915230,13
"11599",10916229,32
"11600",10916713,37
"11601",10919776,6
"11602",10920508,56
"11603",10922599,25
"11604",10923397,14
"11605",10923831,75
"11606",10924451,92
"11607",10926384,9
"11608",10929583,64
"11609",10934549,8
"11610",10935207,20
"11611",10936005,71
"11612",10936382,1
"11613",10936547,4
"11614",10941549,5
"11615",10942294,45
"11616",10944030,54
"11617",10944993,3
"11618",10945595,18
"11619",10946626,0
"11620",10947231,31
"11621",10949834,111
"11622",10950597,11
"11623",10953909,22
"11624",10954648,117
"11625",10957428,2
"11626",10960307,85
"11627",10960502,30
"11628",10963097,16
"11629",10968678,10
"11630",10969802,90
"11631",10971124,63
"11632",10971748,7
"11633",10972254,28
"11634",10974963,52
"11635",10976541,47
"11636",10977671,3
"11637",10978656,55
"11638",10979120,21
"11639",10979217,1
"11640",10979326,23
"11641",10979354,42
"11642",10979421,0
"11643",10984833,15
"11644",10986322,34
"11645",10987020,23
"11646",10987175,47
"11647",10988620,29
"11648",10988700,1
"11649",10992978,17
"11650",10993779,31
"11651",10994924,8
"11652",10995118,10
"11653",10997540,30
"11654",11001080,56
"11655",11001547,5
"11656",11001728,82
"11657",11002308,31
"11658",11002666,43
"11659",11003993,35
"11660",11004181,40
"11661",11004384,29
"11662",11007537,6
"11663",11010715,29
"11664",11011620,26
"11665",11012285,41
"11666",11016512,8
"11667",11017384,12
"11668",11018139,18
"11669",11018766,1
"11670",11022004,0
"11671",11023309,26
"11672",11023431,4
"11673",11025403,146
"11674",11029215,31
"11675",11029868,1
"11676",11032079,10
"11677",11032557,4
"11678",11033953,0
"11679",11036754,13
"11680",11038707,14
"11681",11039274,5
"11682",11040004,11
"11683",11041397,35
"11684",11045200,24
"11685",11045290,53
"11686",11047693,65
"11687",11050643,60
"11688",11052235,17
"11689",11053087,33
"11690",11055155,8
"11691",11055606,26
"11692",11055845,21
"11693",11056549,0
"11694",11058252,78
"11695",11061338,22
"11696",11061712,38
"11697",11066184,3
"11698",11066507,7
"11699",11074036,16
"11700",11075965,41
"11701",11076582,45
"11702",11076803,8
"11703",11076890,51
"11704",11076974,149
"11705",11077402,58
"11706",11077815,80
"11707",11079996,9
"11708",11084453,3
"11709",11085148,29
"11710",11085245,0
"11711",11085894,27
"11712",11089762,26
"11713",11090069,56
"11714",11092088,50
"11715",11092119,32
"11716",11092507,11
"11717",11092649,42
"11718",11093242,50
"11719",11096739,4
"11720",11098843,38
"11721",11099259,5
"11722",11100293,50
"11723",11100789,59
"11724",11102597,34
"11725",11104524,99
"11726",11105835,112
"11727",11105895,17
"11728",11106125,87
"11729",11114863,36
"11730",11115581,2
"11731",11116868,14
"11732",11117184,14
"11733",11118361,84
"11734",11120288,3
"11735",11120488,4
"11736",11120648,14
"11737",11123564,34
"11738",11127746,11
"11739",11129015,15
"11740",11129947,87
"11741",11130431,6
"11742",11132185,73
"11743",1187322,38
"11744",1188809,28
"11745",1190302,13
"11746",1191059,22
"11747",1192348,11
"11748",1193210,18
"11749",1193933,22
"11750",1195100,14
"11751",1197224,102
"11752",1198547,50
"11753",1200431,2
"11754",1201703,30
"11755",1205336,16
"11756",1205667,28
"11757",1207976,6
"11758",1209514,20
"11759",1209774,1
"11760",1209901,0
"11761",1210128,52
"11762",1210610,2
"11763",11133342,28
"11764",11133608,26
"11765",11134274,0
"11766",11134293,1
"11767",11135134,79
"11768",11136605,111
"11769",11137721,25
"11770",11139053,90
"11771",11139697,24
"11772",11142689,3
"11773",11143071,26
"11774",11143305,3
"11775",11144987,35
