"STORE","WEEK","UPC","MOVE","PRICE","SALE","DESCRIP","SIZE","NITEM","set_size","total_move","share","occasion"
2,156,1313006053,4,2.97,"","~MIX N EAT BROWN SUG","12.5 O","2516441",31,208.0,0.019230769230769,"2_156"
2,156,1313006057,3,2.97,"","INST CRM OF WHT-VARI","12.5 O","2516621",31,208.0,0.014423076923077,"2_156"
2,156,1313006058,3,2.97,"","~INS CREAM OF WHEAT-","11.2 O","2516221",31,208.0,0.014423076923077,"2_156"
2,156,1800063070,5,2.29,"","PILS FARINA","27.5 O","2517601",31,208.0,0.024038461538462,"2_156"
2,156,3000001020,20,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",31,208.0,0.096153846153846,"2_156"
2,156,3000001040,7,3.43,"","QUAKER OLD FASHIONED","42 OZ","2500751",31,208.0,0.033653846153846,"2_156"
2,156,3000001180,28,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",31,208.0,0.134615384615385,"2_156"
2,156,3000001190,7,2.99,"","QUAKER INST OATML MP","15 OZ","2522401",31,208.0,0.033653846153846,"2_156"
2,156,3000001200,10,3.43,"","QUICK QUAKER OATS","42 OZ","2500801",31,208.0,0.048076923076923,"2_156"
2,156,3000001210,22,2.99,"","QUAKER INSTANT OATME","12 OZ","2500901",31,208.0,0.105769230769231,"2_156"
2,156,3000001240,2,2.99,"","QUAKER INST OATML RS","13 OZ","2522111",31,208.0,0.009615384615385,"2_156"
2,156,3000001340,4,2.99,"","QUAKER OATMEAL CINNA","12.5 O","2522201",31,208.0,0.019230769230769,"2_156"
2,156,3000001380,6,2.99,"","QUAKER INST OATML AP","12.5 O","2522151",31,208.0,0.028846153846154,"2_156"
2,156,3000001570,3,3.69,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",31,208.0,0.014423076923077,"2_156"
2,156,3000001580,1,3.09,"","QUAKER APPLE CINAMON","22 OZ","2522421",31,208.0,0.004807692307692,"2_156"
2,156,3000001760,5,3.69,"","QUAKER VRTY INST OAT","20.75O","2522541",31,208.0,0.024038461538462,"2_156"
2,156,3000001800,4,2.99,"","QUAKER INST OATML PE","12.5 O","2522281",31,208.0,0.019230769230769,"2_156"
2,156,3000001820,3,2.99,"","QUAKER INSTANT STRAW","12.5 O","2522251",31,208.0,0.014423076923077,"2_156"
2,156,3000001880,8,2.99,"","QUAKER FRUIT & CREAM","12.5 O","2522321",31,208.0,0.038461538461538,"2_156"
2,156,3000002190,12,2.39,"","KRETSCHMER WHEAT GER","12 OZ","2519701",31,208.0,0.057692307692308,"2_156"
2,156,3000002350,7,2.19,"","KRETCHMER HONEY WHT","10 OZ","2519760",31,208.0,0.033653846153846,"2_156"
2,156,3000003790,3,1.85,"","QUAKER INSTANT GRITS","12 OZ","2522601",31,208.0,0.014423076923077,"2_156"
2,156,3000004170,7,1.15,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",31,208.0,0.033653846153846,"2_156"
2,156,3000004760,7,1.76,"B","QUAKER INSTANT GRITS","12 OZ","2501251",31,208.0,0.033653846153846,"2_156"
2,156,3000007060,8,2.19,"","QUAKER HOT OAT BRAN","16 OZ","2522001",31,208.0,0.038461538461538,"2_156"
2,156,4240000105,1,2.35,"","QUICK MALT O MEAL","28 OZ","2518501",31,208.0,0.004807692307692,"2_156"
2,157,1112600328,2,2.29,"","COCO WHEATS","28 OZ","2519021",33,228.0,0.008771929824561,"2_157"
2,157,1313000602,5,2.99,"","NABISCO CREAM OF WHT","28 OZ","2516650",33,228.0,0.021929824561404,"2_157"
2,157,1313000612,7,3.15,"","CREAM OF WHEAT QUICK","28 OZ","2516701",33,228.0,0.030701754385965,"2_157"
2,157,1313000622,2,3.15,"","CREAM OF WHEAT INSTA","28 OZ","2516601",33,228.0,0.008771929824561,"2_157"
2,157,1313000698,4,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",33,228.0,0.017543859649123,"2_157"
2,157,1313006025,8,2.97,"","MIX N EAT CREAM OF W","12 OZ","2516401",33,228.0,0.035087719298246,"2_157"
2,157,1313006053,5,2.97,"","~MIX N EAT BROWN SUG","12.5 O","2516441",33,228.0,0.021929824561404,"2_157"
2,157,1313006057,4,2.97,"","INST CRM OF WHT-VARI","12.5 O","2516621",33,228.0,0.017543859649123,"2_157"
2,157,1800063070,7,2.29,"","PILS FARINA","27.5 O","2517601",33,228.0,0.030701754385965,"2_157"
2,157,3000001020,18,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",33,228.0,0.078947368421053,"2_157"
2,157,3000001040,14,3.43,"","QUAKER OLD FASHIONED","42 OZ","2500751",33,228.0,0.06140350877193,"2_157"
2,157,3000001180,33,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",33,228.0,0.144736842105263,"2_157"
2,157,3000001190,9,2.99,"","QUAKER INST OATML MP","15 OZ","2522401",33,228.0,0.039473684210526,"2_157"
2,157,3000001200,14,3.43,"","QUICK QUAKER OATS","42 OZ","2500801",33,228.0,0.06140350877193,"2_157"
2,157,3000001210,17,2.99,"","QUAKER INSTANT OATME","12 OZ","2500901",33,228.0,0.074561403508772,"2_157"
2,157,3000001240,4,2.99,"","QUAKER INST OATML RS","13 OZ","2522111",33,228.0,0.017543859649123,"2_157"
2,157,3000001340,1,2.99,"","QUAKER OATMEAL CINNA","12.5 O","2522201",33,228.0,0.004385964912281,"2_157"
2,157,3000001380,10,2.99,"","QUAKER INST OATML AP","12.5 O","2522151",33,228.0,0.043859649122807,"2_157"
2,157,3000001460,5,2.99,"","QUAKER OAT VARIETY","13.3 O","2522051",33,228.0,0.021929824561404,"2_157"
2,157,3000001570,2,3.69,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",33,228.0,0.008771929824561,"2_157"
2,157,3000001580,5,3.09,"","QUAKER APPLE CINAMON","22 OZ","2522421",33,228.0,0.021929824561404,"2_157"
2,157,3000001590,3,3.09,"","QUAKER OAT CUPS RAIS","22 OZ","2522591",33,228.0,0.013157894736842,"2_157"
2,157,3000001760,3,3.69,"","QUAKER VRTY INST OAT","20.75O","2522541",33,228.0,0.013157894736842,"2_157"
2,157,3000001800,2,2.99,"","QUAKER INST OATML PE","12.5 O","2522281",33,228.0,0.008771929824561,"2_157"
2,157,3000001820,2,2.99,"","QUAKER INSTANT STRAW","12.5 O","2522251",33,228.0,0.008771929824561,"2_157"
2,157,3000001880,5,2.99,"","QUAKER FRUIT & CREAM","12.5 O","2522321",33,228.0,0.021929824561404,"2_157"
2,157,3000002190,10,2.39,"","KRETSCHMER WHEAT GER","12 OZ","2519701",33,228.0,0.043859649122807,"2_157"
2,157,3000002350,1,2.19,"","KRETCHMER HONEY WHT","10 OZ","2519760",33,228.0,0.004385964912281,"2_157"
2,157,3000003790,7,1.85,"","QUAKER INSTANT GRITS","12 OZ","2522601",33,228.0,0.030701754385965,"2_157"
2,157,3000004170,7,1.15,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",33,228.0,0.030701754385965,"2_157"
2,157,3000004760,3,1.76,"B","QUAKER INSTANT GRITS","12 OZ","2501251",33,228.0,0.013157894736842,"2_157"
2,157,3000007060,6,2.19,"","QUAKER HOT OAT BRAN","16 OZ","2522001",33,228.0,0.026315789473684,"2_157"
2,157,4240000105,3,2.35,"","QUICK MALT O MEAL","28 OZ","2518501",33,228.0,0.013157894736842,"2_157"
2,158,1112600328,2,2.29,"","COCO WHEATS","28 OZ","2519021",34,336.0,0.005952380952381,"2_158"
2,158,1313000602,4,2.99,"","NABISCO CREAM OF WHT","28 OZ","2516650",34,336.0,0.011904761904762,"2_158"
2,158,1313000612,9,3.15,"","CREAM OF WHEAT QUICK","28 OZ","2516701",34,336.0,0.026785714285714,"2_158"
2,158,1313000622,7,3.15,"","CREAM OF WHEAT INSTA","28 OZ","2516601",34,336.0,0.020833333333333,"2_158"
2,158,1313000698,2,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",34,336.0,0.005952380952381,"2_158"
2,158,1313006025,11,2.97,"","MIX N EAT CREAM OF W","12 OZ","2516401",34,336.0,0.032738095238095,"2_158"
2,158,1313006053,2,2.97,"","~MIX N EAT BROWN SUG","12.5 O","2516441",34,336.0,0.005952380952381,"2_158"
2,158,1313006057,5,2.97,"","INST CRM OF WHT-VARI","12.5 O","2516621",34,336.0,0.014880952380952,"2_158"
2,158,1313006058,4,2.97,"","~INS CREAM OF WHEAT-","11.2 O","2516221",34,336.0,0.011904761904762,"2_158"
2,158,1800063070,4,2.29,"","PILS FARINA","27.5 O","2517601",34,336.0,0.011904761904762,"2_158"
2,158,3000001020,27,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",34,336.0,0.080357142857143,"2_158"
2,158,3000001040,7,3.43,"","QUAKER OLD FASHIONED","42 OZ","2500751",34,336.0,0.020833333333333,"2_158"
2,158,3000001180,38,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",34,336.0,0.113095238095238,"2_158"
2,158,3000001190,18,2.79,"B","QUAKER INST OATML MP","15 OZ","2522401",34,336.0,0.053571428571429,"2_158"
2,158,3000001200,10,3.43,"","QUICK QUAKER OATS","42 OZ","2500801",34,336.0,0.029761904761905,"2_158"
2,158,3000001210,15,2.79,"B","QUAKER INSTANT OATME","12 OZ","2500901",34,336.0,0.044642857142857,"2_158"
2,158,3000001240,13,2.79,"B","QUAKER INST OATML RS","13 OZ","2522111",34,336.0,0.038690476190476,"2_158"
2,158,3000001340,18,2.79,"B","QUAKER OATMEAL CINNA","12.5 O","2522201",34,336.0,0.053571428571429,"2_158"
2,158,3000001380,19,2.79,"B","QUAKER INST OATML AP","12.5 O","2522151",34,336.0,0.056547619047619,"2_158"
2,158,3000001460,28,2.79,"B","QUAKER OAT VARIETY","13.3 O","2522051",34,336.0,0.083333333333333,"2_158"
2,158,3000001570,8,3.69,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",34,336.0,0.023809523809524,"2_158"
2,158,3000001580,5,3.09,"","QUAKER APPLE CINAMON","22 OZ","2522421",34,336.0,0.014880952380952,"2_158"
2,158,3000001590,1,3.09,"","QUAKER OAT CUPS RAIS","22 OZ","2522591",34,336.0,0.00297619047619,"2_158"
2,158,3000001760,3,3.69,"","QUAKER VRTY INST OAT","20.75O","2522541",34,336.0,0.008928571428571,"2_158"
2,158,3000001800,5,2.79,"B","QUAKER INST OATML PE","12.5 O","2522281",34,336.0,0.014880952380952,"2_158"
2,158,3000001820,3,2.79,"B","QUAKER INSTANT STRAW","12.5 O","2522251",34,336.0,0.008928571428571,"2_158"
2,158,3000001880,17,2.79,"B","QUAKER FRUIT & CREAM","12.5 O","2522321",34,336.0,0.050595238095238,"2_158"
2,158,3000002190,9,2.39,"","KRETSCHMER WHEAT GER","12 OZ","2519701",34,336.0,0.026785714285714,"2_158"
2,158,3000002350,4,2.19,"","KRETCHMER HONEY WHT","10 OZ","2519760",34,336.0,0.011904761904762,"2_158"
2,158,3000003790,4,1.85,"","QUAKER INSTANT GRITS","12 OZ","2522601",34,336.0,0.011904761904762,"2_158"
2,158,3000004170,12,1.15,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",34,336.0,0.035714285714286,"2_158"
2,158,3000004760,8,1.76,"B","QUAKER INSTANT GRITS","12 OZ","2501251",34,336.0,0.023809523809524,"2_158"
2,158,3000007060,10,2.19,"","QUAKER HOT OAT BRAN","16 OZ","2522001",34,336.0,0.029761904761905,"2_158"
2,158,4240000105,4,2.35,"","QUICK MALT O MEAL","28 OZ","2518501",34,336.0,0.011904761904762,"2_158"
2,159,1112600328,2,2.29,"","COCO WHEATS","28 OZ","2519021",35,312.0,0.006410256410256,"2_159"
2,159,1112600399,4,1.99,"","COCO WHEATS PREPRICE","28 OZ","2519021",35,312.0,0.012820512820513,"2_159"
2,159,1313000602,2,2.99,"","NABISCO CREAM OF WHT","28 OZ","2516650",35,312.0,0.006410256410256,"2_159"
2,159,1313000612,12,3.15,"","CREAM OF WHEAT QUICK","28 OZ","2516701",35,312.0,0.038461538461538,"2_159"
2,159,1313000622,1,3.15,"","CREAM OF WHEAT INSTA","28 OZ","2516601",35,312.0,0.003205128205128,"2_159"
2,159,1313000698,3,1.66,"","NABISCO CREAM OF RIC","14 OZ","2516900",35,312.0,0.009615384615385,"2_159"
2,159,1313006025,2,2.97,"","MIX N EAT CREAM OF W","12 OZ","2516401",35,312.0,0.006410256410256,"2_159"
2,159,1313006053,3,2.97,"","~MIX N EAT BROWN SUG","12.5 O","2516441",35,312.0,0.009615384615385,"2_159"
2,159,1313006057,8,2.97,"","INST CRM OF WHT-VARI","12.5 O","2516621",35,312.0,0.025641025641026,"2_159"
2,159,1313006058,4,2.97,"","~INS CREAM OF WHEAT-","11.2 O","2516221",35,312.0,0.012820512820513,"2_159"
2,159,1800063070,8,2.29,"","PILS FARINA","27.5 O","2517601",35,312.0,0.025641025641026,"2_159"
2,159,3000001020,28,1.99,"","QUAKER OATS REGULAR","18 OZ","2500501",35,312.0,0.08974358974359,"2_159"
2,159,3000001040,12,3.43,"","QUAKER OLD FASHIONED","42 OZ","2500751",35,312.0,0.038461538461538,"2_159"
2,159,3000001180,35,1.99,"","QUICK QUAKER OATS","18 OZ","2500701",35,312.0,0.112179487179487,"2_159"
2,159,3000001190,20,2.83,"B","QUAKER INST OATML MP","15 OZ","2522401",35,312.0,0.064102564102564,"2_159"
2,159,3000001200,13,3.43,"","QUICK QUAKER OATS","42 OZ","2500801",35,312.0,0.041666666666667,"2_159"
2,159,3000001210,23,2.83,"B","QUAKER INSTANT OATME","12 OZ","2500901",35,312.0,0.073717948717949,"2_159"
2,159,3000001240,7,2.79,"B","QUAKER INST OATML RS","13 OZ","2522111",35,312.0,0.022435897435897,"2_159"
2,159,3000001340,7,2.84,"B","QUAKER OATMEAL CINNA","12.5 O","2522201",35,312.0,0.022435897435897,"2_159"
2,159,3000001380,8,2.79,"B","QUAKER INST OATML AP","12.5 O","2522151",35,312.0,0.025641025641026,"2_159"
2,159,3000001460,21,2.79,"B","QUAKER OAT VARIETY","13.3 O","2522051",35,312.0,0.067307692307692,"2_159"
2,159,3000001570,3,3.69,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",35,312.0,0.009615384615385,"2_159"
2,159,3000001580,6,3.09,"","QUAKER APPLE CINAMON","22 OZ","2522421",35,312.0,0.019230769230769,"2_159"
2,159,3000001590,4,3.09,"","QUAKER OAT CUPS RAIS","22 OZ","2522591",35,312.0,0.012820512820513,"2_159"
2,159,3000001760,6,3.69,"","QUAKER VRTY INST OAT","20.75O","2522541",35,312.0,0.019230769230769,"2_159"
2,159,3000001800,4,2.79,"B","QUAKER INST OATML PE","12.5 O","2522281",35,312.0,0.012820512820513,"2_159"
2,159,3000001820,9,2.81,"B","QUAKER INSTANT STRAW","12.5 O","2522251",35,312.0,0.028846153846154,"2_159"
2,159,3000001880,10,2.81,"B","QUAKER FRUIT & CREAM","12.5 O","2522321",35,312.0,0.032051282051282,"2_159"
2,159,3000002190,9,2.39,"","KRETSCHMER WHEAT GER","12 OZ","2519701",35,312.0,0.028846153846154,"2_159"
2,159,3000002350,7,2.19,"","KRETCHMER HONEY WHT","10 OZ","2519760",35,312.0,0.022435897435897,"2_159"
2,159,3000003790,2,1.85,"","QUAKER INSTANT GRITS","12 OZ","2522601",35,312.0,0.006410256410256,"2_159"
2,159,3000004170,9,1.15,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",35,312.0,0.028846153846154,"2_159"
2,159,3000004760,10,1.76,"B","QUAKER INSTANT GRITS","12 OZ","2501251",35,312.0,0.032051282051282,"2_159"
2,159,3000007060,8,2.19,"","QUAKER HOT OAT BRAN","16 OZ","2522001",35,312.0,0.025641025641026,"2_159"
2,159,4240000105,2,2.35,"","QUICK MALT O MEAL","28 OZ","2518501",35,312.0,0.006410256410256,"2_159"
2,160,1313000602,7,2.81,"","NABISCO CREAM OF WHT","28 OZ","2516650",33,262.0,0.026717557251908,"2_160"
2,160,1313000612,6,2.94,"","CREAM OF WHEAT QUICK","28 OZ","2516701",33,262.0,0.022900763358779,"2_160"
2,160,1313000622,5,3.08,"","CREAM OF WHEAT INSTA","28 OZ","2516601",33,262.0,0.019083969465649,"2_160"
2,160,1313000698,2,1.49,"","NABISCO CREAM OF RIC","14 OZ","2516900",33,262.0,0.00763358778626,"2_160"
2,160,1313006025,4,2.89,"","MIX N EAT CREAM OF W","12 OZ","2516401",33,262.0,0.015267175572519,"2_160"
2,160,1313006053,8,2.82,"","~MIX N EAT BROWN SUG","12.5 O","2516441",33,262.0,0.030534351145038,"2_160"
2,160,1313006057,1,2.67,"","INST CRM OF WHT-VARI","12.5 O","2516621",33,262.0,0.00381679389313,"2_160"
2,160,1313006058,3,2.77,"","~INS CREAM OF WHEAT-","11.2 O","2516221",33,262.0,0.011450381679389,"2_160"
2,160,1800063070,6,2.13,"","PILS FARINA","27.5 O","2517601",33,262.0,0.022900763358779,"2_160"
2,160,3000001020,25,1.88,"","QUAKER OATS REGULAR","18 OZ","2500501",33,262.0,0.095419847328244,"2_160"
2,160,3000001040,16,3.28,"","QUAKER OLD FASHIONED","42 OZ","2500751",33,262.0,0.061068702290076,"2_160"
2,160,3000001180,26,1.88,"","QUICK QUAKER OATS","18 OZ","2500701",33,262.0,0.099236641221374,"2_160"
2,160,3000001190,12,2.84,"","QUAKER INST OATML MP","15 OZ","2522401",33,262.0,0.045801526717557,"2_160"
2,160,3000001200,10,3.29,"","QUICK QUAKER OATS","42 OZ","2500801",33,262.0,0.038167938931298,"2_160"
2,160,3000001210,15,2.89,"","QUAKER INSTANT OATME","12 OZ","2500901",33,262.0,0.057251908396947,"2_160"
2,160,3000001240,5,2.93,"","QUAKER INST OATML RS","13 OZ","2522111",33,262.0,0.019083969465649,"2_160"
2,160,3000001340,1,2.69,"","QUAKER OATMEAL CINNA","12.5 O","2522201",33,262.0,0.00381679389313,"2_160"
2,160,3000001380,13,2.82,"","QUAKER INST OATML AP","12.5 O","2522151",33,262.0,0.049618320610687,"2_160"
2,160,3000001460,10,2.78,"","QUAKER OAT VARIETY","13.3 O","2522051",33,262.0,0.038167938931298,"2_160"
2,160,3000001570,6,3.32,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",33,262.0,0.022900763358779,"2_160"
2,160,3000001580,12,2.9,"","QUAKER APPLE CINAMON","22 OZ","2522421",33,262.0,0.045801526717557,"2_160"
2,160,3000001590,6,2.98,"","QUAKER OAT CUPS RAIS","22 OZ","2522591",33,262.0,0.022900763358779,"2_160"
2,160,3000001760,7,3.53,"","QUAKER VRTY INST OAT","20.75O","2522541",33,262.0,0.026717557251908,"2_160"
2,160,3000001800,4,2.84,"","QUAKER INST OATML PE","12.5 O","2522281",33,262.0,0.015267175572519,"2_160"
2,160,3000001820,11,2.88,"","QUAKER INSTANT STRAW","12.5 O","2522251",33,262.0,0.041984732824427,"2_160"
2,160,3000001880,7,2.86,"","QUAKER FRUIT & CREAM","12.5 O","2522321",33,262.0,0.026717557251908,"2_160"
2,160,3000002190,5,2.39,"","KRETSCHMER WHEAT GER","12 OZ","2519701",33,262.0,0.019083969465649,"2_160"
2,160,3000002350,1,2.19,"","KRETCHMER HONEY WHT","10 OZ","2519760",33,262.0,0.00381679389313,"2_160"
2,160,3000003790,2,1.85,"","QUAKER INSTANT GRITS","12 OZ","2522601",33,262.0,0.00763358778626,"2_160"
2,160,3000004170,6,1.13,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",33,262.0,0.022900763358779,"2_160"
2,160,3000004760,5,1.79,"B","QUAKER INSTANT GRITS","12 OZ","2501251",33,262.0,0.019083969465649,"2_160"
2,160,3000007060,7,2.06,"","QUAKER HOT OAT BRAN","16 OZ","2522001",33,262.0,0.026717557251908,"2_160"
2,160,4240000105,8,2.26,"","QUICK MALT O MEAL","28 OZ","2518501",33,262.0,0.030534351145038,"2_160"
2,161,1112600328,1,2.06,"","COCO WHEATS","28 OZ","2519021",36,301.0,0.003322259136213,"2_161"
2,161,1313000602,5,2.69,"","NABISCO CREAM OF WHT","28 OZ","2516650",36,301.0,0.016611295681063,"2_161"
2,161,1313000612,10,2.84,"","CREAM OF WHEAT QUICK","28 OZ","2516701",36,301.0,0.033222591362126,"2_161"
2,161,1313000622,10,2.84,"","CREAM OF WHEAT INSTA","28 OZ","2516601",36,301.0,0.033222591362126,"2_161"
2,161,1313000698,5,1.49,"","NABISCO CREAM OF RIC","14 OZ","2516900",36,301.0,0.016611295681063,"2_161"
2,161,1313006025,10,2.67,"","MIX N EAT CREAM OF W","12 OZ","2516401",36,301.0,0.033222591362126,"2_161"
2,161,1313006035,2,2.67,"","~MIX N EAT BROWN SUG","12.5 O","2516441",36,301.0,0.006644518272425,"2_161"
2,161,1313006053,5,2.67,"","~MIX N EAT BROWN SUG","12.5 O","2516441",36,301.0,0.016611295681063,"2_161"
2,161,1313006057,12,2.67,"","INST CRM OF WHT-VARI","12.5 O","2516621",36,301.0,0.039867109634551,"2_161"
2,161,1313006058,1,2.67,"","~INS CREAM OF WHEAT-","11.2 O","2516221",36,301.0,0.003322259136213,"2_161"
2,161,1800063070,7,2.06,"","PILS FARINA","27.5 O","2517601",36,301.0,0.023255813953488,"2_161"
2,161,3000001020,26,1.79,"B","QUAKER OATS REGULAR","18 OZ","2500501",36,301.0,0.086378737541528,"2_161"
2,161,3000001040,11,3.09,"","QUAKER OLD FASHIONED","42 OZ","2500751",36,301.0,0.036544850498339,"2_161"
2,161,3000001180,33,1.79,"B","QUICK QUAKER OATS","18 OZ","2500701",36,301.0,0.109634551495017,"2_161"
2,161,3000001190,13,2.69,"","QUAKER INST OATML MP","15 OZ","2522401",36,301.0,0.043189368770764,"2_161"
2,161,3000001200,9,3.09,"","QUICK QUAKER OATS","42 OZ","2500801",36,301.0,0.029900332225914,"2_161"
2,161,3000001210,15,2.69,"","QUAKER INSTANT OATME","12 OZ","2500901",36,301.0,0.049833887043189,"2_161"
2,161,3000001240,9,2.69,"","QUAKER INST OATML RS","13 OZ","2522111",36,301.0,0.029900332225914,"2_161"
2,161,3000001340,5,2.69,"","QUAKER OATMEAL CINNA","12.5 O","2522201",36,301.0,0.016611295681063,"2_161"
2,161,3000001380,13,2.69,"","QUAKER INST OATML AP","12.5 O","2522151",36,301.0,0.043189368770764,"2_161"
2,161,3000001460,11,2.69,"","QUAKER OAT VARIETY","13.3 O","2522051",36,301.0,0.036544850498339,"2_161"
2,161,3000001570,3,3.32,"","~QUAKER MAPLE OATMEA","22.5 O","2522521",36,301.0,0.009966777408638,"2_161"
2,161,3000001580,8,2.78,"","QUAKER APPLE CINAMON","22 OZ","2522421",36,301.0,0.026578073089701,"2_161"
2,161,3000001590,5,2.78,"","QUAKER OAT CUPS RAIS","22 OZ","2522591",36,301.0,0.016611295681063,"2_161"
2,161,3000001760,5,3.32,"","QUAKER VRTY INST OAT","20.75O","2522541",36,301.0,0.016611295681063,"2_161"
2,161,3000001800,4,2.69,"","QUAKER INST OATML PE","12.5 O","2522281",36,301.0,0.01328903654485,"2_161"
2,161,3000001820,5,2.69,"","QUAKER INSTANT STRAW","12.5 O","2522251",36,301.0,0.016611295681063,"2_161"
2,161,3000001880,10,2.69,"","QUAKER FRUIT & CREAM","12.5 O","2522321",36,301.0,0.033222591362126,"2_161"
2,161,3000002190,10,2.15,"","KRETSCHMER WHEAT GER","12 OZ","2519701",36,301.0,0.033222591362126,"2_161"
2,161,3000002350,5,2.03,"","KRETCHMER HONEY WHT","10 OZ","2519760",36,301.0,0.016611295681063,"2_161"
2,161,3000003790,3,1.67,"","QUAKER INSTANT GRITS","12 OZ","2522601",36,301.0,0.009966777408638,"2_161"
2,161,3000004170,8,1.04,"","QUAKER Q/W HOMINY GR","24 OZ","2501201",36,301.0,0.026578073089701,"2_161"
2,161,3000004760,8,1.77,"","QUAKER INSTANT GRITS","12 OZ","2501251",36,301.0,0.026578073089701,"2_161"
2,161,3000007060,8,1.97,"","QUAKER HOT OAT BRAN","16 OZ","2522001",36,301.0,0.026578073089701,"2_161"
2,161,4240000105,3,2.12,"","QUICK MALT O MEAL","28 OZ","2518501",36,301.0,0.009966777408638,"2_161"
2,161,6414408037,3,1.7,"","MAYPO MAPLE FLAVORED","14 OZ","2506000",36,301.0,0.009966777408638,"2_161"
2,162,1112600399,1,1.99,"","COCO WHEATS PREPRICE","28 OZ","2519021",35,339.0,0.002949852507375,"2_162"
2,162,1313000602,4,2.69,"","NABISCO CREAM OF WHT","28 OZ","2516650",35,339.0,0.011799410029499,"2_162"
2,162,1313000612,9,2.84,"","CREAM OF WHEAT QUICK","28 OZ","2516701",35,339.0,0.026548672566372,"2_162"
2,162,1313000622,10,2.84,"","CREAM OF WHEAT INSTA","28 OZ","2516601",35,339.0,0.029498525073746,"2_162"
2,162,1313000698,1,1.49,"","NABISCO CREAM OF RIC","14 OZ","2516900",35,339.0,0.002949852507375,"2_162"
2,162,1313006025,4,2.67,"","MIX N EAT CREAM OF W","12 OZ","2516401",35,339.0,0.011799410029499,"2_162"
2,162,1313006053,6,2.67,"","~MIX N EAT BROWN SUG","12.5 O","2516441",35,339.0,0.017699115044248,"2_162"
2,162,1313006057,11,2.67,"","INST CRM OF WHT-VARI","12.5 O","2516621",35,339.0,0.032448377581121,"2_162"
2,162,1313006058,1,2.67,"","~INS CREAM OF WHEAT-","11.2 O","2516221",35,339.0,0.002949852507375,"2_162"
2,162,1800063070,4,2.06,"","PILS FARINA","27.5 O","2517601",35,339.0,0.011799410029499,"2_162"
2,162,3000001020,37,1.79,"","QUAKER OATS REGULAR","18 OZ","2500501",35,339.0,0.109144542772861,"2_162"
