r_id,r_gender,r_age,r_educ,r_income,r_party,r_strength,r_lean,condition,profile,cage,cparty,chealthcare,cmarriage,pref,rate,partisan,cpartyp,cmarriagep,chealthcarep,cagep,cvacationm,crelativem,chighwaym,cschoolm,cmaritalm,cdogm,cweddingm,cicecreamm,celectionm,cvotem,ctripm,cstonem,cclassm,cdinosaurm,creportm,cdaybornm,cfavcolorm,cyearbornm,cnamem,cfoodm,cbirthdaym,cclassroomm,cbaseballm,cbeveragem,cseasonm,ctreem,ccomposerm,caddressm,cdoorm,ccarcolorm,cteamm,cemailm,cshopm,cwarm,cgrandm,wave
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,I1,3,1,1,1,1,4,1,1,1,1,3,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,I2,3,1,1,2,0,2,1,1,2,1,3,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,J1,3,2,2,2,0,2,1,2,2,2,3,1,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,J2,1,1,2,1,1,6,1,1,1,2,1,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,K1,2,1,2,1,1,6,1,1,1,2,2,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,K2,1,1,1,2,0,2,1,1,2,1,1,2,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,L1,2,1,1,2,0,2,1,1,2,1,2,2,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,L2,1,2,2,2,1,3,1,2,2,2,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,M1,3,1,1,1,0,3,1,1,1,1,3,2,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,M2,2,1,1,1,1,3,1,1,1,1,2,4,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,N1,1,2,1,2,0,2,1,2,2,1,1,1,4,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,N2,1,2,2,1,1,6,1,2,1,2,1,2,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,O1,3,1,1,2,0,2,1,1,2,1,3,2,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_0Dv2kktvGMCvSgN,1,31,5,2,4,NA,1,5,O2,3,2,2,2,1,3,1,2,2,2,3,1,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,A1,3,2,1,1,0,5,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,A2,1,1,1,1,1,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,B1,3,1,2,2,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,B2,1,2,2,2,0,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,C1,3,1,1,1,0,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,C2,3,1,2,2,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,D1,1,1,1,2,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,D2,2,2,1,1,0,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,E1,1,2,2,2,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,E2,3,1,1,2,0,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,F1,2,1,2,2,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,F2,3,1,2,1,0,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,G1,3,1,2,2,0,3,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,G2,3,2,1,1,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,H1,3,2,1,2,0,3,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,H2,3,1,2,1,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,I1,3,1,2,2,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,I2,3,1,2,1,0,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,J1,3,2,2,1,0,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,J2,1,2,2,2,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,K1,1,2,2,1,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,K2,3,1,1,1,0,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,L1,3,1,1,1,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,L2,2,1,2,2,0,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,M1,2,2,2,1,0,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,M2,3,1,1,2,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,N1,1,1,1,2,0,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,N2,2,1,2,1,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,O1,2,1,2,2,0,3,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1IFxD3zXcJXfxgC,1,24,5,1,3,NA,0,0,O2,3,2,1,2,1,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,A1,1,1,1,1,0,6,1,1,1,1,1,4,2,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,A2,2,2,1,2,1,5,1,2,2,1,2,1,3,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,B1,3,2,2,2,0,4,1,2,2,2,3,4,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,B2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,C1,2,2,1,1,0,5,1,2,1,1,2,4,4,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,C2,3,2,1,2,1,3,1,2,2,1,3,3,3,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,D1,1,1,2,1,0,7,1,1,1,2,1,1,4,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,D2,2,2,1,2,1,6,1,2,2,1,2,2,4,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,E1,3,1,2,2,0,2,1,1,2,2,3,1,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,E2,1,1,1,2,1,1,1,1,2,1,1,3,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,F1,2,2,2,2,0,3,1,2,2,2,2,1,3,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,F2,1,1,2,2,1,4,1,1,2,2,1,1,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,G1,3,2,2,2,1,7,1,2,2,2,3,2,3,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,G2,1,1,2,2,0,1,1,1,2,2,1,3,4,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,H1,2,1,1,1,1,4,1,1,1,1,2,1,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,H2,3,1,2,2,0,3,1,1,2,2,3,3,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,I1,2,1,1,1,0,4,1,1,1,1,2,3,3,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,I2,1,1,1,2,1,4,1,1,2,1,1,2,4,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,J1,2,2,2,1,0,1,1,2,1,2,2,2,4,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,J2,2,2,1,2,1,5,1,2,2,1,2,1,2,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,K1,3,1,1,1,0,2,1,1,1,1,3,3,3,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,K2,2,2,2,2,1,6,1,2,2,2,2,4,1,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,L1,1,2,2,1,0,1,1,2,1,2,1,4,4,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,L2,1,1,1,1,1,4,1,1,1,1,1,1,4,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,M1,3,1,1,2,1,1,1,1,2,1,3,3,1,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,M2,3,1,2,1,0,4,1,1,1,2,3,4,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,N1,3,2,2,1,0,3,1,2,1,2,3,2,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,N2,1,1,2,2,1,2,1,1,2,2,1,2,3,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,O1,1,2,1,2,0,4,1,2,2,1,1,1,4,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_1qVPMLQhUKNk1dT,1,33,3,2,1,1,NA,4,O2,3,1,1,2,1,7,1,1,2,1,3,4,4,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_3mgGd4zzhYwLd8p,1,25,5,6,2,1,NA,2,A1,1,1,2,2,1,3,1,2,1,1,1,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_3mgGd4zzhYwLd8p,1,25,5,6,2,1,NA,2,A2,3,2,2,2,0,1,1,1,1,1,3,3,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_3mgGd4zzhYwLd8p,1,25,5,6,2,1,NA,2,B1,1,2,2,1,1,2,1,1,2,1,1,2,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_3mgGd4zzhYwLd8p,1,25,5,6,2,1,NA,2,B2,1,2,1,2,0,1,1,1,1,2,1,1,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_3mgGd4zzhYwLd8p,1,25,5,6,2,1,NA,2,C1,2,2,1,2,0,1,1,1,1,2,2,3,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_3mgGd4zzhYwLd8p,1,25,5,6,2,1,NA,2,C2,3,1,2,2,1,1,1,2,1,1,3,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_3mgGd4zzhYwLd8p,1,25,5,6,2,1,NA,2,D1,1,2,2,2,0,1,1,1,1,1,1,3,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_3mgGd4zzhYwLd8p,1,25,5,6,2,1,NA,2,D2,1,2,1,1,1,5,1,1,2,2,1,4,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
R_3mgGd4zzhYwLd8p,1,25,5,6,2,1,NA,2,E1,3,2,1,2,0,1,1,1,1,2,3,2,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
